x,y,V_teorica
1.2160804,0.28140704,0.8736143
1.2160804,0.28643216,0.86424585
1.2160804,0.29145729,0.85492791
1.2160804,0.29648241,0.84566046
1.2160804,0.30150754,0.83644352
1.2160804,0.30653266,0.82727709
1.2160804,0.31155779,0.81816116
1.2160804,0.31658291,0.80909573
1.2160804,0.32160804,0.80008081
1.2160804,0.32663317,0.79111639
1.2160804,0.33165829,0.78220247
1.2160804,0.33668342,0.77333906
1.2160804,0.34170854,0.76452615
1.2160804,0.34673367,0.75576374
1.2160804,0.35175879,0.74705184
1.2160804,0.35678392,0.73839044
1.2160804,0.36180905,0.72977955
1.2160804,0.36683417,0.72121916
1.2160804,0.3718593,0.71270928
1.2160804,0.37688442,0.70424989
1.2160804,0.38190955,0.69584101
1.2160804,0.38693467,0.68748264
1.2160804,0.3919598,0.67917477
1.2160804,0.39698492,0.6709174
1.2160804,0.40201005,0.66271054
1.2160804,0.40703518,0.65455418
1.2160804,0.4120603,0.64644832
1.2160804,0.41708543,0.63839297
1.2160804,0.42211055,0.63038812
1.2160804,0.42713568,0.62243378
1.2160804,0.4321608,0.61452994
1.2160804,0.43718593,0.6066766
1.2160804,0.44221106,0.59887377
1.2160804,0.44723618,0.59112144
1.2160804,0.45226131,0.58341961
1.2160804,0.45728643,0.57576829
1.2160804,0.46231156,0.56816747
1.2160804,0.46733668,0.56061716
1.2160804,0.47236181,0.55311735
1.2160804,0.47738693,0.54566804
1.2160804,0.48241206,0.53826924
1.2160804,0.48743719,0.53092094
1.2160804,0.49246231,0.52362314
1.2160804,0.49748744,0.51637585
1.2160804,0.50251256,0.50917906
1.2160804,0.50753769,0.50203278
1.2160804,0.51256281,0.494937
1.2160804,0.51758794,0.48789172
1.2160804,0.52261307,0.48089695
1.2160804,0.52763819,0.47395268
1.2160804,0.53266332,0.46705891
1.2160804,0.53768844,0.46021565
1.2160804,0.54271357,0.45342289
1.2160804,0.54773869,0.44668064
1.2160804,0.55276382,0.43998889
1.2160804,0.55778894,0.43334764
1.2160804,0.56281407,0.4267569
1.2160804,0.5678392,0.42021666
1.2160804,0.57286432,0.41372693
1.2160804,0.57788945,0.40728769
1.2160804,0.58291457,0.40089897
1.2160804,0.5879397,0.39456074
1.2160804,0.59296482,0.38827302
1.2160804,0.59798995,0.38203581
1.2160804,0.60301508,0.37584909
1.2160804,0.6080402,0.36971289
1.2160804,0.61306533,0.36362718
1.2160804,0.61809045,0.35759198
1.2160804,0.62311558,0.35160728
1.2160804,0.6281407,0.34567309
1.2160804,0.63316583,0.3397894
1.2160804,0.63819095,0.33395621
1.2160804,0.64321608,0.32817353
1.2160804,0.64824121,0.32244135
1.2160804,0.65326633,0.31675968
1.2160804,0.65829146,0.31112851
1.2160804,0.66331658,0.30554784
1.2160804,0.66834171,0.30001768
1.2160804,0.67336683,0.29453802
1.2160804,0.67839196,0.28910886
1.2160804,0.68341709,0.28373021
1.2160804,0.68844221,0.27840206
1.2160804,0.69346734,0.27312442
1.2160804,0.69849246,0.26789728
1.2160804,0.70351759,0.26272064
1.2160804,0.70854271,0.25759451
1.2160804,0.71356784,0.25251888
1.2160804,0.71859296,0.24749375
1.2160804,0.72361809,0.24251913
1.2160804,0.72864322,0.23759501
1.2160804,0.73366834,0.2327214
1.2160804,0.73869347,0.22789829
1.2160804,0.74371859,0.22312568
1.2160804,0.74874372,0.21840358
1.2160804,0.75376884,0.21373198
1.2160804,0.75879397,0.20911088
1.2160804,0.7638191,0.20454029
1.2160804,0.76884422,0.2000202
1.2160804,0.77386935,0.19555062
1.2160804,0.77889447,0.19113154
1.2160804,0.7839196,0.18676296
1.2160804,0.78894472,0.18244489
1.2160804,0.79396985,0.17817732
1.2160804,0.79899497,0.17396025
1.2160804,0.8040201,0.16979369
1.2160804,0.80904523,0.16567763
1.2160804,0.81407035,0.16161208
1.2160804,0.81909548,0.15759703
1.2160804,0.8241206,0.15363248
1.2160804,0.82914573,0.14971844
1.2160804,0.83417085,0.1458549
1.2160804,0.83919598,0.14204187
1.2160804,0.84422111,0.13827934
1.2160804,0.84924623,0.13456731
1.2160804,0.85427136,0.13090579
1.2160804,0.85929648,0.12729477
1.2160804,0.86432161,0.12373425
1.2160804,0.86934673,0.12022424
1.2160804,0.87437186,0.11676473
1.2160804,0.87939698,0.11335572
1.2160804,0.88442211,0.10999722
1.2160804,0.88944724,0.10668923
1.2160804,0.89447236,0.10343173
1.2160804,0.89949749,0.10022474
1.2160804,0.90452261,0.097068256
1.2160804,0.90954774,0.093962274
1.2160804,0.91457286,0.090906795
1.2160804,0.91959799,0.087901821
1.2160804,0.92462312,0.08494735
1.2160804,0.92964824,0.082043383
1.2160804,0.93467337,0.079189919
1.2160804,0.93969849,0.07638696
1.2160804,0.94472362,0.073634504
1.2160804,0.94974874,0.070932552
1.2160804,0.95477387,0.068281104
1.2160804,0.95979899,0.06568016
1.2160804,0.96482412,0.063129719
1.2160804,0.96984925,0.060629782
1.2160804,0.97487437,0.058180349
1.2160804,0.9798995,0.05578142
1.2160804,0.98492462,0.053432994
1.2160804,0.98994975,0.051135072
1.2160804,0.99497487,0.048887654
1.2160804,1,0.04669074
1.2261307,0,1.5033964
1.2261307,0.0050251256,1.4910987
1.2261307,0.010050251,1.4788515
1.2261307,0.015075377,1.4666549
1.2261307,0.020100503,1.4545087
1.2261307,0.025125628,1.4424131
1.2261307,0.030150754,1.4303679
1.2261307,0.035175879,1.4183733
1.2261307,0.040201005,1.4064291
1.2261307,0.045226131,1.3945355
1.2261307,0.050251256,1.3826924
1.2261307,0.055276382,1.3708997
1.2261307,0.060301508,1.3591576
1.2261307,0.065326633,1.347466
1.2261307,0.070351759,1.3358249
1.2261307,0.075376884,1.3242342
1.2261307,0.08040201,1.3126941
1.2261307,0.085427136,1.3012045
1.2261307,0.090452261,1.2897654
1.2261307,0.095477387,1.2783768
1.2261307,0.10050251,1.2670387
1.2261307,0.10552764,1.2557511
1.2261307,0.11055276,1.244514
1.2261307,0.11557789,1.2333274
1.2261307,0.12060302,1.2221914
1.2261307,0.12562814,1.2111058
1.2261307,0.13065327,1.2000707
1.2261307,0.13567839,1.1890861
1.2261307,0.14070352,1.1781521
1.2261307,0.14572864,1.1672685
1.2261307,0.15075377,1.1564354
1.2261307,0.15577889,1.1456529
1.2261307,0.16080402,1.1349208
1.2261307,0.16582915,1.1242393
1.2261307,0.17085427,1.1136082
1.2261307,0.1758794,1.1030277
1.2261307,0.18090452,1.0924977
1.2261307,0.18592965,1.0820181
1.2261307,0.19095477,1.0715891
1.2261307,0.1959799,1.0612106
1.2261307,0.20100503,1.0508826
1.2261307,0.20603015,1.040605
1.2261307,0.21105528,1.030378
1.2261307,0.2160804,1.0202015
1.2261307,0.22110553,1.0100755
1.2261307,0.22613065,1
1.2261307,0.23115578,0.989975
1.2261307,0.2361809,0.98000051
1.2261307,0.24120603,0.97007651
1.2261307,0.24623116,0.96020303
1.2261307,0.25125628,0.95038004
1.2261307,0.25628141,0.94060756
1.2261307,0.26130653,0.93088558
1.2261307,0.26633166,0.92121411
1.2261307,0.27135678,0.91159314
1.2261307,0.27638191,0.90202268
1.2261307,0.28140704,0.89250271
1.2261307,0.28643216,0.88303326
1.2261307,0.29145729,0.8736143
1.2261307,0.29648241,0.86424585
1.2261307,0.30150754,0.85492791
1.2261307,0.30653266,0.84566046
1.2261307,0.31155779,0.83644352
1.2261307,0.31658291,0.82727709
1.2261307,0.32160804,0.81816116
1.2261307,0.32663317,0.80909573
1.2261307,0.33165829,0.80008081
1.2261307,0.33668342,0.79111639
1.2261307,0.34170854,0.78220247
1.2261307,0.34673367,0.77333906
1.2261307,0.35175879,0.76452615
1.2261307,0.35678392,0.75576374
1.2261307,0.36180905,0.74705184
1.2261307,0.36683417,0.73839044
1.2261307,0.3718593,0.72977955
1.2261307,0.37688442,0.72121916
1.2261307,0.38190955,0.71270928
1.2261307,0.38693467,0.70424989
1.2261307,0.3919598,0.69584101
1.2261307,0.39698492,0.68748264
1.2261307,0.40201005,0.67917477
1.2261307,0.40703518,0.6709174
1.2261307,0.4120603,0.66271054
1.2261307,0.41708543,0.65455418
1.2261307,0.42211055,0.64644832
1.2261307,0.42713568,0.63839297
1.2261307,0.4321608,0.63038812
1.2261307,0.43718593,0.62243378
1.2261307,0.44221106,0.61452994
1.2261307,0.44723618,0.6066766
1.2261307,0.45226131,0.59887377
1.2261307,0.45728643,0.59112144
1.2261307,0.46231156,0.58341961
1.2261307,0.46733668,0.57576829
1.2261307,0.47236181,0.56816747
1.2261307,0.47738693,0.56061716
1.2261307,0.48241206,0.55311735
1.2261307,0.48743719,0.54566804
1.2261307,0.49246231,0.53826924
1.2261307,0.49748744,0.53092094
1.2261307,0.50251256,0.52362314
1.2261307,0.50753769,0.51637585
1.2261307,0.51256281,0.50917906
1.2261307,0.51758794,0.50203278
1.2261307,0.52261307,0.494937
1.2261307,0.52763819,0.48789172
1.2261307,0.53266332,0.48089695
1.2261307,0.53768844,0.47395268
1.2261307,0.54271357,0.46705891
1.2261307,0.54773869,0.46021565
1.2261307,0.55276382,0.45342289
1.2261307,0.55778894,0.44668064
1.2261307,0.56281407,0.43998889
1.2261307,0.5678392,0.43334764
1.2261307,0.57286432,0.4267569
1.2261307,0.57788945,0.42021666
1.2261307,0.58291457,0.41372693
1.2261307,0.5879397,0.40728769
1.2261307,0.59296482,0.40089897
1.2261307,0.59798995,0.39456074
1.2261307,0.60301508,0.38827302
1.2261307,0.6080402,0.38203581
1.2261307,0.61306533,0.37584909
1.2261307,0.61809045,0.36971289
1.2261307,0.62311558,0.36362718
1.2261307,0.6281407,0.35759198
1.2261307,0.63316583,0.35160728
1.2261307,0.63819095,0.34567309
1.2261307,0.64321608,0.3397894
1.2261307,0.64824121,0.33395621
1.2261307,0.65326633,0.32817353
1.2261307,0.65829146,0.32244135
1.2261307,0.66331658,0.31675968
1.2261307,0.66834171,0.31112851
1.2261307,0.67336683,0.30554784
1.2261307,0.67839196,0.30001768
1.2261307,0.68341709,0.29453802
1.2261307,0.68844221,0.28910886
1.2261307,0.69346734,0.28373021
1.2261307,0.69849246,0.27840206
1.2261307,0.70351759,0.27312442
1.2261307,0.70854271,0.26789728
1.2261307,0.71356784,0.26272064
1.2261307,0.71859296,0.25759451
1.2261307,0.72361809,0.25251888
1.2261307,0.72864322,0.24749375
1.2261307,0.73366834,0.24251913
1.2261307,0.73869347,0.23759501
1.2261307,0.74371859,0.2327214
1.2261307,0.74874372,0.22789829
1.2261307,0.75376884,0.22312568
1.2261307,0.75879397,0.21840358
1.2261307,0.7638191,0.21373198
1.2261307,0.76884422,0.20911088
1.2261307,0.77386935,0.20454029
1.2261307,0.77889447,0.2000202
1.2261307,0.7839196,0.19555062
1.2261307,0.78894472,0.19113154
1.2261307,0.79396985,0.18676296
1.2261307,0.79899497,0.18244489
1.2261307,0.8040201,0.17817732
1.2261307,0.80904523,0.17396025
1.2261307,0.81407035,0.16979369
1.2261307,0.81909548,0.16567763
1.2261307,0.8241206,0.16161208
1.2261307,0.82914573,0.15759703
1.2261307,0.83417085,0.15363248
1.2261307,0.83919598,0.14971844
1.2261307,0.84422111,0.1458549
1.2261307,0.84924623,0.14204187
1.2261307,0.85427136,0.13827934
1.2261307,0.85929648,0.13456731
1.2261307,0.86432161,0.13090579
1.2261307,0.86934673,0.12729477
1.2261307,0.87437186,0.12373425
1.2261307,0.87939698,0.12022424
1.2261307,0.88442211,0.11676473
1.2261307,0.88944724,0.11335572
1.2261307,0.89447236,0.10999722
1.2261307,0.89949749,0.10668923
1.2261307,0.90452261,0.10343173
1.2261307,0.90954774,0.10022474
1.2261307,0.91457286,0.097068256
1.2261307,0.91959799,0.093962274
1.2261307,0.92462312,0.090906795
1.2261307,0.92964824,0.087901821
1.2261307,0.93467337,0.08494735
1.2261307,0.93969849,0.082043383
1.2261307,0.94472362,0.079189919
1.2261307,0.94974874,0.07638696
1.2261307,0.95477387,0.073634504
1.2261307,0.95979899,0.070932552
1.2261307,0.96482412,0.068281104
1.2261307,0.96984925,0.06568016
1.2261307,0.97487437,0.063129719
1.2261307,0.9798995,0.060629782
1.2261307,0.98492462,0.058180349
1.2261307,0.98994975,0.05578142
1.2261307,0.99497487,0.053432994
1.2261307,1,0.051135072
1.2361809,0,1.5281432
1.2361809,0.0050251256,1.5157446
1.2361809,0.010050251,1.5033964
1.2361809,0.015075377,1.4910987
1.2361809,0.020100503,1.4788515
1.2361809,0.025125628,1.4666549
1.2361809,0.030150754,1.4545087
1.2361809,0.035175879,1.4424131
1.2361809,0.040201005,1.4303679
1.2361809,0.045226131,1.4183733
1.2361809,0.050251256,1.4064291
1.2361809,0.055276382,1.3945355
1.2361809,0.060301508,1.3826924
1.2361809,0.065326633,1.3708997
1.2361809,0.070351759,1.3591576
1.2361809,0.075376884,1.347466
1.2361809,0.08040201,1.3358249
1.2361809,0.085427136,1.3242342
1.2361809,0.090452261,1.3126941
1.2361809,0.095477387,1.3012045
1.2361809,0.10050251,1.2897654
1.2361809,0.10552764,1.2783768
1.2361809,0.11055276,1.2670387
1.2361809,0.11557789,1.2557511
1.2361809,0.12060302,1.244514
1.2361809,0.12562814,1.2333274
1.2361809,0.13065327,1.2221914
1.2361809,0.13567839,1.2111058
1.2361809,0.14070352,1.2000707
1.2361809,0.14572864,1.1890861
1.2361809,0.15075377,1.1781521
1.2361809,0.15577889,1.1672685
1.2361809,0.16080402,1.1564354
1.2361809,0.16582915,1.1456529
1.2361809,0.17085427,1.1349208
1.2361809,0.1758794,1.1242393
1.2361809,0.18090452,1.1136082
1.2361809,0.18592965,1.1030277
1.2361809,0.19095477,1.0924977
1.2361809,0.1959799,1.0820181
1.2361809,0.20100503,1.0715891
1.2361809,0.20603015,1.0612106
1.2361809,0.21105528,1.0508826
1.2361809,0.2160804,1.040605
1.2361809,0.22110553,1.030378
1.2361809,0.22613065,1.0202015
1.2361809,0.23115578,1.0100755
1.2361809,0.2361809,1
1.2361809,0.24120603,0.989975
1.2361809,0.24623116,0.98000051
1.2361809,0.25125628,0.97007651
1.2361809,0.25628141,0.96020303
1.2361809,0.26130653,0.95038004
1.2361809,0.26633166,0.94060756
1.2361809,0.27135678,0.93088558
1.2361809,0.27638191,0.92121411
1.2361809,0.28140704,0.91159314
1.2361809,0.28643216,0.90202268
1.2361809,0.29145729,0.89250271
1.2361809,0.29648241,0.88303326
1.2361809,0.30150754,0.8736143
1.2361809,0.30653266,0.86424585
1.2361809,0.31155779,0.85492791
1.2361809,0.31658291,0.84566046
1.2361809,0.32160804,0.83644352
1.2361809,0.32663317,0.82727709
1.2361809,0.33165829,0.81816116
1.2361809,0.33668342,0.80909573
1.2361809,0.34170854,0.80008081
1.2361809,0.34673367,0.79111639
1.2361809,0.35175879,0.78220247
1.2361809,0.35678392,0.77333906
1.2361809,0.36180905,0.76452615
1.2361809,0.36683417,0.75576374
1.2361809,0.3718593,0.74705184
1.2361809,0.37688442,0.73839044
1.2361809,0.38190955,0.72977955
1.2361809,0.38693467,0.72121916
1.2361809,0.3919598,0.71270928
1.2361809,0.39698492,0.70424989
1.2361809,0.40201005,0.69584101
1.2361809,0.40703518,0.68748264
1.2361809,0.4120603,0.67917477
1.2361809,0.41708543,0.6709174
1.2361809,0.42211055,0.66271054
1.2361809,0.42713568,0.65455418
1.2361809,0.4321608,0.64644832
1.2361809,0.43718593,0.63839297
1.2361809,0.44221106,0.63038812
1.2361809,0.44723618,0.62243378
1.2361809,0.45226131,0.61452994
1.2361809,0.45728643,0.6066766
1.2361809,0.46231156,0.59887377
1.2361809,0.46733668,0.59112144
1.2361809,0.47236181,0.58341961
1.2361809,0.47738693,0.57576829
1.2361809,0.48241206,0.56816747
1.2361809,0.48743719,0.56061716
1.2361809,0.49246231,0.55311735
1.2361809,0.49748744,0.54566804
1.2361809,0.50251256,0.53826924
1.2361809,0.50753769,0.53092094
1.2361809,0.51256281,0.52362314
1.2361809,0.51758794,0.51637585
1.2361809,0.52261307,0.50917906
1.2361809,0.52763819,0.50203278
1.2361809,0.53266332,0.494937
1.2361809,0.53768844,0.48789172
1.2361809,0.54271357,0.48089695
1.2361809,0.54773869,0.47395268
1.2361809,0.55276382,0.46705891
1.2361809,0.55778894,0.46021565
1.2361809,0.56281407,0.45342289
1.2361809,0.5678392,0.44668064
1.2361809,0.57286432,0.43998889
1.2361809,0.57788945,0.43334764
1.2361809,0.58291457,0.4267569
1.2361809,0.5879397,0.42021666
1.2361809,0.59296482,0.41372693
1.2361809,0.59798995,0.40728769
1.2361809,0.60301508,0.40089897
1.2361809,0.6080402,0.39456074
1.2361809,0.61306533,0.38827302
1.2361809,0.61809045,0.38203581
1.2361809,0.62311558,0.37584909
1.2361809,0.6281407,0.36971289
1.2361809,0.63316583,0.36362718
1.2361809,0.63819095,0.35759198
1.2361809,0.64321608,0.35160728
1.2361809,0.64824121,0.34567309
1.2361809,0.65326633,0.3397894
1.2361809,0.65829146,0.33395621
1.2361809,0.66331658,0.32817353
1.2361809,0.66834171,0.32244135
1.2361809,0.67336683,0.31675968
1.2361809,0.67839196,0.31112851
1.2361809,0.68341709,0.30554784
1.2361809,0.68844221,0.30001768
1.2361809,0.69346734,0.29453802
1.2361809,0.69849246,0.28910886
1.2361809,0.70351759,0.28373021
1.2361809,0.70854271,0.27840206
1.2361809,0.71356784,0.27312442
1.2361809,0.71859296,0.26789728
1.2361809,0.72361809,0.26272064
1.2361809,0.72864322,0.25759451
1.2361809,0.73366834,0.25251888
1.2361809,0.73869347,0.24749375
1.2361809,0.74371859,0.24251913
1.2361809,0.74874372,0.23759501
1.2361809,0.75376884,0.2327214
1.2361809,0.75879397,0.22789829
1.2361809,0.7638191,0.22312568
1.2361809,0.76884422,0.21840358
1.2361809,0.77386935,0.21373198
1.2361809,0.77889447,0.20911088
1.2361809,0.7839196,0.20454029
1.2361809,0.78894472,0.2000202
1.2361809,0.79396985,0.19555062
1.2361809,0.79899497,0.19113154
1.2361809,0.8040201,0.18676296
1.2361809,0.80904523,0.18244489
1.2361809,0.81407035,0.17817732
1.2361809,0.81909548,0.17396025
1.2361809,0.8241206,0.16979369
1.2361809,0.82914573,0.16567763
1.2361809,0.83417085,0.16161208
1.2361809,0.83919598,0.15759703
1.2361809,0.84422111,0.15363248
1.2361809,0.84924623,0.14971844
1.2361809,0.85427136,0.1458549
1.2361809,0.85929648,0.14204187
1.2361809,0.86432161,0.13827934
1.2361809,0.86934673,0.13456731
1.2361809,0.87437186,0.13090579
1.2361809,0.87939698,0.12729477
1.2361809,0.88442211,0.12373425
1.2361809,0.88944724,0.12022424
1.2361809,0.89447236,0.11676473
1.2361809,0.89949749,0.11335572
1.2361809,0.90452261,0.10999722
1.2361809,0.90954774,0.10668923
1.2361809,0.91457286,0.10343173
1.2361809,0.91959799,0.10022474
1.2361809,0.92462312,0.097068256
1.2361809,0.92964824,0.093962274
1.2361809,0.93467337,0.090906795
1.2361809,0.93969849,0.087901821
1.2361809,0.94472362,0.08494735
1.2361809,0.94974874,0.082043383
1.2361809,0.95477387,0.079189919
1.2361809,0.95979899,0.07638696
1.2361809,0.96482412,0.073634504
1.2361809,0.96984925,0.070932552
1.2361809,0.97487437,0.068281104
1.2361809,0.9798995,0.06568016
1.2361809,0.98492462,0.063129719
1.2361809,0.98994975,0.060629782
1.2361809,0.99497487,0.058180349
1.2361809,1,0.05578142
1.2462312,0,1.5530921
1.2462312,0.0050251256,1.5405924
1.2462312,0.010050251,1.5281432
1.2462312,0.015075377,1.5157446
1.2462312,0.020100503,1.5033964
1.2462312,0.025125628,1.4910987
1.2462312,0.030150754,1.4788515
1.2462312,0.035175879,1.4666549
1.2462312,0.040201005,1.4545087
1.2462312,0.045226131,1.4424131
1.2462312,0.050251256,1.4303679
1.2462312,0.055276382,1.4183733
1.2462312,0.060301508,1.4064291
1.2462312,0.065326633,1.3945355
1.2462312,0.070351759,1.3826924
1.2462312,0.075376884,1.3708997
1.2462312,0.08040201,1.3591576
1.2462312,0.085427136,1.347466
1.2462312,0.090452261,1.3358249
1.2462312,0.095477387,1.3242342
1.2462312,0.10050251,1.3126941
1.2462312,0.10552764,1.3012045
1.2462312,0.11055276,1.2897654
1.2462312,0.11557789,1.2783768
1.2462312,0.12060302,1.2670387
1.2462312,0.12562814,1.2557511
1.2462312,0.13065327,1.244514
1.2462312,0.13567839,1.2333274
1.2462312,0.14070352,1.2221914
1.2462312,0.14572864,1.2111058
1.2462312,0.15075377,1.2000707
1.2462312,0.15577889,1.1890861
1.2462312,0.16080402,1.1781521
1.2462312,0.16582915,1.1672685
1.2462312,0.17085427,1.1564354
1.2462312,0.1758794,1.1456529
1.2462312,0.18090452,1.1349208
1.2462312,0.18592965,1.1242393
1.2462312,0.19095477,1.1136082
1.2462312,0.1959799,1.1030277
1.2462312,0.20100503,1.0924977
1.2462312,0.20603015,1.0820181
1.2462312,0.21105528,1.0715891
1.2462312,0.2160804,1.0612106
1.2462312,0.22110553,1.0508826
1.2462312,0.22613065,1.040605
1.2462312,0.23115578,1.030378
1.2462312,0.2361809,1.0202015
1.2462312,0.24120603,1.0100755
1.2462312,0.24623116,1
1.2462312,0.25125628,0.989975
1.2462312,0.25628141,0.98000051
1.2462312,0.26130653,0.97007651
1.2462312,0.26633166,0.96020303
1.2462312,0.27135678,0.95038004
1.2462312,0.27638191,0.94060756
1.2462312,0.28140704,0.93088558
1.2462312,0.28643216,0.92121411
1.2462312,0.29145729,0.91159314
1.2462312,0.29648241,0.90202268
1.2462312,0.30150754,0.89250271
1.2462312,0.30653266,0.88303326
1.2462312,0.31155779,0.8736143
1.2462312,0.31658291,0.86424585
1.2462312,0.32160804,0.85492791
1.2462312,0.32663317,0.84566046
1.2462312,0.33165829,0.83644352
1.2462312,0.33668342,0.82727709
1.2462312,0.34170854,0.81816116
1.2462312,0.34673367,0.80909573
1.2462312,0.35175879,0.80008081
1.2462312,0.35678392,0.79111639
1.2462312,0.36180905,0.78220247
1.2462312,0.36683417,0.77333906
1.2462312,0.3718593,0.76452615
1.2462312,0.37688442,0.75576374
1.2462312,0.38190955,0.74705184
1.2462312,0.38693467,0.73839044
1.2462312,0.3919598,0.72977955
1.2462312,0.39698492,0.72121916
1.2462312,0.40201005,0.71270928
1.2462312,0.40703518,0.70424989
1.2462312,0.4120603,0.69584101
1.2462312,0.41708543,0.68748264
1.2462312,0.42211055,0.67917477
1.2462312,0.42713568,0.6709174
1.2462312,0.4321608,0.66271054
1.2462312,0.43718593,0.65455418
1.2462312,0.44221106,0.64644832
1.2462312,0.44723618,0.63839297
1.2462312,0.45226131,0.63038812
1.2462312,0.45728643,0.62243378
1.2462312,0.46231156,0.61452994
1.2462312,0.46733668,0.6066766
1.2462312,0.47236181,0.59887377
1.2462312,0.47738693,0.59112144
1.2462312,0.48241206,0.58341961
1.2462312,0.48743719,0.57576829
1.2462312,0.49246231,0.56816747
1.2462312,0.49748744,0.56061716
1.2462312,0.50251256,0.55311735
1.2462312,0.50753769,0.54566804
1.2462312,0.51256281,0.53826924
1.2462312,0.51758794,0.53092094
1.2462312,0.52261307,0.52362314
1.2462312,0.52763819,0.51637585
1.2462312,0.53266332,0.50917906
1.2462312,0.53768844,0.50203278
1.2462312,0.54271357,0.494937
1.2462312,0.54773869,0.48789172
1.2462312,0.55276382,0.48089695
1.2462312,0.55778894,0.47395268
1.2462312,0.56281407,0.46705891
1.2462312,0.5678392,0.46021565
1.2462312,0.57286432,0.45342289
1.2462312,0.57788945,0.44668064
1.2462312,0.58291457,0.43998889
1.2462312,0.5879397,0.43334764
1.2462312,0.59296482,0.4267569
1.2462312,0.59798995,0.42021666
1.2462312,0.60301508,0.41372693
1.2462312,0.6080402,0.40728769
1.2462312,0.61306533,0.40089897
1.2462312,0.61809045,0.39456074
1.2462312,0.62311558,0.38827302
1.2462312,0.6281407,0.38203581
1.2462312,0.63316583,0.37584909
1.2462312,0.63819095,0.36971289
1.2462312,0.64321608,0.36362718
1.2462312,0.64824121,0.35759198
1.2462312,0.65326633,0.35160728
1.2462312,0.65829146,0.34567309
1.2462312,0.66331658,0.3397894
1.2462312,0.66834171,0.33395621
1.2462312,0.67336683,0.32817353
1.2462312,0.67839196,0.32244135
1.2462312,0.68341709,0.31675968
1.2462312,0.68844221,0.31112851
1.2462312,0.69346734,0.30554784
1.2462312,0.69849246,0.30001768
1.2462312,0.70351759,0.29453802
1.2462312,0.70854271,0.28910886
1.2462312,0.71356784,0.28373021
1.2462312,0.71859296,0.27840206
1.2462312,0.72361809,0.27312442
1.2462312,0.72864322,0.26789728
1.2462312,0.73366834,0.26272064
1.2462312,0.73869347,0.25759451
1.2462312,0.74371859,0.25251888
1.2462312,0.74874372,0.24749375
1.2462312,0.75376884,0.24251913
1.2462312,0.75879397,0.23759501
1.2462312,0.7638191,0.2327214
1.2462312,0.76884422,0.22789829
1.2462312,0.77386935,0.22312568
1.2462312,0.77889447,0.21840358
1.2462312,0.7839196,0.21373198
1.2462312,0.78894472,0.20911088
1.2462312,0.79396985,0.20454029
1.2462312,0.79899497,0.2000202
1.2462312,0.8040201,0.19555062
1.2462312,0.80904523,0.19113154
1.2462312,0.81407035,0.18676296
1.2462312,0.81909548,0.18244489
1.2462312,0.8241206,0.17817732
1.2462312,0.82914573,0.17396025
1.2462312,0.83417085,0.16979369
1.2462312,0.83919598,0.16567763
1.2462312,0.84422111,0.16161208
1.2462312,0.84924623,0.15759703
1.2462312,0.85427136,0.15363248
1.2462312,0.85929648,0.14971844
1.2462312,0.86432161,0.1458549
1.2462312,0.86934673,0.14204187
1.2462312,0.87437186,0.13827934
1.2462312,0.87939698,0.13456731
1.2462312,0.88442211,0.13090579
1.2462312,0.88944724,0.12729477
1.2462312,0.89447236,0.12373425
1.2462312,0.89949749,0.12022424
1.2462312,0.90452261,0.11676473
1.2462312,0.90954774,0.11335572
1.2462312,0.91457286,0.10999722
1.2462312,0.91959799,0.10668923
1.2462312,0.92462312,0.10343173
1.2462312,0.92964824,0.10022474
1.2462312,0.93467337,0.097068256
1.2462312,0.93969849,0.093962274
1.2462312,0.94472362,0.090906795
1.2462312,0.94974874,0.087901821
1.2462312,0.95477387,0.08494735
1.2462312,0.95979899,0.082043383
1.2462312,0.96482412,0.079189919
1.2462312,0.96984925,0.07638696
1.2462312,0.97487437,0.073634504
1.2462312,0.9798995,0.070932552
1.2462312,0.98492462,0.068281104
1.2462312,0.98994975,0.06568016
1.2462312,0.99497487,0.063129719
1.2462312,1,0.060629782
1.2562814,0,1.578243
1.2562814,0.0050251256,1.5656423
1.2562814,0.010050251,1.5530921
1.2562814,0.015075377,1.5405924
1.2562814,0.020100503,1.5281432
1.2562814,0.025125628,1.5157446
1.2562814,0.030150754,1.5033964
1.2562814,0.035175879,1.4910987
1.2562814,0.040201005,1.4788515
1.2562814,0.045226131,1.4666549
1.2562814,0.050251256,1.4545087
1.2562814,0.055276382,1.4424131
1.2562814,0.060301508,1.4303679
1.2562814,0.065326633,1.4183733
1.2562814,0.070351759,1.4064291
1.2562814,0.075376884,1.3945355
1.2562814,0.08040201,1.3826924
1.2562814,0.085427136,1.3708997
1.2562814,0.090452261,1.3591576
1.2562814,0.095477387,1.347466
1.2562814,0.10050251,1.3358249
1.2562814,0.10552764,1.3242342
1.2562814,0.11055276,1.3126941
1.2562814,0.11557789,1.3012045
1.2562814,0.12060302,1.2897654
1.2562814,0.12562814,1.2783768
1.2562814,0.13065327,1.2670387
1.2562814,0.13567839,1.2557511
1.2562814,0.14070352,1.244514
1.2562814,0.14572864,1.2333274
1.2562814,0.15075377,1.2221914
1.2562814,0.15577889,1.2111058
1.2562814,0.16080402,1.2000707
1.2562814,0.16582915,1.1890861
1.2562814,0.17085427,1.1781521
1.2562814,0.1758794,1.1672685
