x,y,V,Exact,Error
1.28,0.44,0.647822,0.605408,0.0424141
1.32,0.44,0.6979,0.660624,0.0372757
1.36,0.44,0.747248,0.714517,0.0327312
1.4,0.44,0.795849,0.767141,0.0287079
1.44,0.44,0.843687,0.818546,0.0251412
1.48,0.44,0.890754,0.86878,0.0219743
1.52,0.44,0.937046,0.917889,0.0191565
1.56,0.44,0.982562,0.965919,0.016643
1.6,0.44,1.0273,1.01291,0.0143936
1.64,0.44,1.07127,1.0589,0.0123726
1.68,0.44,1.11448,1.10393,0.0105479
1.72,0.44,1.15693,1.14804,0.00889042
1.76,0.44,1.19863,1.19125,0.00737395
1.8,0.44,1.23958,1.23361,0.0059744
1.84,0.44,1.27981,1.27514,0.00466958
1.88,0.44,1.31931,1.31587,0.00343882
1.92,0.44,1.3581,1.35584,0.00226263
1.96,0.44,1.39618,1.39506,0.00112237
2,0.44,1.43356,1.43356,0
0,0.46,0.191942,-1.55306,1.745
0.04,0.46,0.102413,-1.54552,1.64794
0.08,0.46,0.0154189,-1.52326,1.53868
0.12,0.46,-0.0652349,-1.48722,1.42199
0.16,0.46,-0.136532,-1.43885,1.30232
0.2,0.46,-0.19641,-1.37991,1.1835
0.24,0.46,-0.24376,-1.3123,1.06854
0.28,0.46,-0.278295,-1.23787,0.959579
0.32,0.46,-0.300372,-1.15836,0.857991
0.36,0.46,-0.310782,-1.07529,0.764504
0.4,0.46,-0.310586,-0.989937,0.679351
0.44,0.46,-0.300968,-0.903375,0.602407
0.48,0.46,-0.283135,-0.816445,0.533311
0.52,0.46,-0.258252,-0.729811,0.471559
0.56,0.46,-0.227405,-0.643976,0.416572
0.6,0.46,-0.191572,-0.559316,0.367744
0.64,0.46,-0.151627,-0.476102,0.324476
0.68,0.46,-0.108331,-0.394525,0.286194
0.72,0.46,-0.0623481,-0.314711,0.252363
0.76,0.46,-0.0142461,-0.236736,0.222489
0.8,0.46,0.035488,-0.160638,0.196126
0.84,0.46,0.0864409,-0.0864297,0.172871
0.88,0.46,0.138262,-0.0140989,0.152361
0.92,0.46,0.190657,0.0563803,0.134276
0.96,0.46,0.243376,0.125045,0.118331
1,0.46,0.296213,0.191942,0.104271
1.04,0.46,0.348993,0.25712,0.0918727
1.08,0.46,0.401572,0.320633,0.0809388
1.12,0.46,0.453832,0.382538,0.0712941
1.16,0.46,0.505674,0.442889,0.0627847
1.2,0.46,0.557019,0.501745,0.0552745
1.24,0.46,0.607802,0.559159,0.0486434
1.28,0.46,0.657971,0.615186,0.0427857
1.32,0.46,0.707486,0.669879,0.0376078
1.36,0.46,0.756315,0.723288,0.0330271
1.4,0.46,0.804435,0.775464,0.0289706
1.44,0.46,0.851827,0.826454,0.0253739
1.48,0.46,0.898481,0.876302,0.0221796
1.52,0.46,0.944389,0.925052,0.019337
1.56,0.46,0.989548,0.972747,0.0168008
1.6,0.46,1.03396,1.01942,0.014531
1.64,0.46,1.07762,1.06512,0.0124913
1.68,0.46,1.12053,1.10988,0.0106495
1.72,0.46,1.16271,1.15373,0.00897645
1.76,0.46,1.20415,1.19671,0.00744554
1.8,0.46,1.24487,1.23884,0.00603256
1.84,0.46,1.28487,1.28016,0.00471514
1.88,0.46,1.32416,1.32069,0.00347243
1.92,0.46,1.36275,1.36046,0.00228477
1.96,0.46,1.40064,1.39951,0.00113336
2,0.46,1.43784,1.43784,0
0,0.48,0.207339,-1.46794,1.67528
0.04,0.48,0.124079,-1.46102,1.5851
0.08,0.48,0.0429683,-1.44054,1.48351
0.12,0.48,-0.0325836,-1.40731,1.37473
0.16,0.48,-0.0998197,-1.36258,1.26276
0.2,0.48,-0.156789,-1.30785,1.15106
0.24,0.48,-0.202361,-1.24479,1.04243
0.28,0.48,-0.236139,-1.17506,0.938922
0.32,0.48,-0.258314,-1.10021,0.841899
0.36,0.48,-0.269499,-1.02165,0.752152
0.4,0.48,-0.270578,-0.940583,0.670005
0.44,0.48,-0.262582,-0.858022,0.59544
0.48,0.48,-0.246589,-0.774791,0.528202
0.52,0.48,-0.223665,-0.691548,0.467883
0.56,0.48,-0.194816,-0.608806,0.41399
0.6,0.48,-0.160967,-0.526955,0.365988
0.64,0.48,-0.122951,-0.446287,0.323336
0.68,0.48,-0.0815047,-0.367014,0.285509
0.72,0.48,-0.0372746,-0.289283,0.252009
0.76,0.48,0.00917866,-0.213193,0.222372
0.8,0.48,0.0573718,-0.138802,0.196174
0.84,0.48,0.106891,-0.0661398,0.17303
0.88,0.48,0.157382,0.00478852,0.152593
0.92,0.48,0.208546,0.0739937,0.134552
0.96,0.48,0.260128,0.1415,0.118629
1,0.48,0.311916,0.207339,0.104576
1.04,0.48,0.363728,0.271553,0.0921751
1.08,0.48,0.415415,0.334184,0.0812309
1.12,0.48,0.466852,0.39528,0.0715714
1.16,0.48,0.517934,0.45489,0.0630444
1.2,0.48,0.568578,0.513063,0.0555151
1.24,0.48,0.618713,0.569849,0.0488645
1.28,0.48,0.668284,0.625297,0.0429873
1.32,0.48,0.717244,0.679454,0.0377906
1.36,0.48,0.76556,0.732368,0.0331919
1.4,0.48,0.813203,0.784084,0.0291186
1.44,0.48,0.860153,0.834647,0.025506
1.48,0.48,0.906395,0.884098,0.022297
1.52,0.48,0.95192,0.932479,0.0194408
1.56,0.48,0.996721,0.979829,0.0168922
1.6,0.48,1.0408,1.02618,0.0146108
1.64,0.48,1.08414,1.07158,0.0125606
1.68,0.48,1.12677,1.11606,0.0107091
1.72,0.48,1.16867,1.15964,0.00902697
1.76,0.48,1.20986,1.20237,0.00748768
1.8,0.48,1.25034,1.24427,0.00606686
1.84,0.48,1.29011,1.28537,0.00474205
1.88,0.48,1.32919,1.32569,0.00349231
1.92,0.48,1.36757,1.36527,0.00229788
1.96,0.48,1.40527,1.40413,0.00113988
2,0.48,1.4423,1.4423,0
0,0.5,0.223144,-1.38629,1.60944
0.04,0.5,0.145208,-1.37991,1.52512
0.08,0.5,0.0691278,-1.36102,1.43014
0.12,0.5,-0.00201125,-1.33029,1.32828
0.16,0.5,-0.0656744,-1.2888,1.22313
0.2,0.5,-0.120017,-1.23787,1.11786
0.24,0.5,-0.163911,-1.17896,1.01504
0.28,0.5,-0.196884,-1.11352,0.916639
0.32,0.5,-0.219004,-1.04299,0.823984
0.36,0.5,-0.230742,-0.968637,0.737895
0.4,0.5,-0.232839,-0.891598,0.658759
0.44,0.5,-0.226195,-0.812832,0.586637
0.48,0.5,-0.211777,-0.733136,0.52136
0.52,0.5,-0.190559,-0.653158,0.462598
0.56,0.5,-0.163478,-0.57341,0.409933
0.6,0.5,-0.131404,-0.494296,0.362892
0.64,0.5,-0.0951329,-0.416122,0.320989
0.68,0.5,-0.0553742,-0.339116,0.283742
0.72,0.5,-0.0127569,-0.263445,0.250688
0.76,0.5,0.0321685,-0.189225,0.221394
0.8,0.5,0.0789241,-0.116534,0.195458
0.84,0.5,0.127097,-0.0454159,0.172513
0.88,0.5,0.176334,0.0241071,0.152226
0.92,0.5,0.22633,0.0920321,0.134298
0.96,0.5,0.276829,0.15837,0.118459
1,0.5,0.327612,0.223144,0.104469
1.04,0.5,0.378494,0.286381,0.0921131
1.08,0.5,0.42932,0.348118,0.0812018
1.12,0.5,0.47996,0.408394,0.0715656
1.16,0.5,0.530305,0.46725,0.0630547
1.2,0.5,0.580265,0.524729,0.0555361
1.24,0.5,0.629766,0.580874,0.0488923
1.28,0.5,0.678749,0.63573,0.0430189
1.32,0.5,0.727164,0.68934,0.0378239
1.36,0.5,0.774972,0.741747,0.0332255
1.4,0.5,0.822144,0.792993,0.0291513
1.44,0.5,0.868655,0.843118,0.0255372
1.48,0.5,0.914488,0.892162,0.0223263
1.52,0.5,0.959631,0.940163,0.0194678
1.56,0.5,1.00408,0.987159,0.0169168
1.6,0.5,1.04782,1.03318,0.014633
1.64,0.5,1.09085,1.07827,0.0125803
1.68,0.5,1.13319,1.12246,0.0107263
1.72,0.5,1.17481,1.16577,0.00904182
1.76,0.5,1.21574,1.20824,0.00750023
1.8,0.5,1.25598,1.2499,0.00607719
1.84,0.5,1.29552,1.29077,0.00475023
1.88,0.5,1.33439,1.33089,0.0034984
1.92,0.5,1.37257,1.37027,0.00230191
1.96,0.5,1.41008,1.40894,0.00114189
2,0.5,1.44692,1.44692,0
0,0.52,0.239332,-1.30785,1.54718
0.04,0.52,0.165873,-1.30195,1.46783
0.08,0.52,0.0940521,-1.28446,1.37851
0.12,0.52,0.0266921,-1.25597,1.28266
0.16,0.52,-0.0338593,-1.2174,1.18354
0.2,0.52,-0.0858566,-1.16989,1.08404
0.24,0.52,-0.12819,-1.11474,0.986551
0.28,0.52,-0.160342,-1.05326,0.892915
0.32,0.52,-0.18229,-0.986713,0.804423
0.36,0.52,-0.194396,-0.916291,0.721895
0.4,0.52,-0.197286,-0.84304,0.645755
0.44,0.52,-0.191751,-0.767871,0.57612
0.48,0.52,-0.178664,-0.691548,0.512884
0.52,0.52,-0.158919,-0.614706,0.455787
0.56,0.52,-0.133387,-0.537854,0.404467
0.6,0.52,-0.102891,-0.461401,0.35851
0.64,0.52,-0.0681865,-0.385662,0.317476
0.68,0.52,-0.0299582,-0.310882,0.280924
0.72,0.52,0.0111837,-0.237242,0.248426
0.76,0.52,0.0547008,-0.164875,0.219575
0.8,0.52,0.100122,-0.0938712,0.193993
0.84,0.52,0.147038,-0.0242927,0.171331
0.88,0.52,0.195095,0.0438255,0.15127
0.92,0.52,0.243989,0.110467,0.133521
0.96,0.52,0.293459,0.175633,0.117827
1,0.52,0.343284,0.239332,0.103952
1.04,0.52,0.393275,0.301585,0.0916899
1.08,0.52,0.443272,0.362418,0.0808538
1.12,0.52,0.493142,0.421863,0.0712784
1.16,0.52,0.542771,0.479954,0.0628168
1.2,0.52,0.592066,0.536727,0.0553384
1.24,0.52,0.640949,0.592221,0.0487274
1.28,0.52,0.689356,0.646475,0.042881
1.32,0.52,0.737235,0.699527,0.0377081
1.36,0.52,0.784544,0.751416,0.033128
1.4,0.52,0.83125,0.802181,0.0290691
1.44,0.52,0.877327,0.851859,0.0254677
1.48,0.52,0.922754,0.900487,0.0222675
1.52,0.52,0.967517,0.948099,0.019418
1.56,0.52,1.01161,0.994732,0.0168746
1.6,0.52,1.05502,1.04042,0.0145973
1.64,0.52,1.09774,1.08519,0.0125503
1.68,0.52,1.13978,1.12908,0.0107012
1.72,0.52,1.18113,1.17211,0.00902099
1.76,0.52,1.2218,1.21432,0.00748318
1.8,0.52,1.26179,1.25573,0.00606354
1.84,0.52,1.30111,1.29637,0.00473966
1.88,0.52,1.33975,1.33626,0.00349067
1.92,0.52,1.37773,1.37544,0.00229686
1.96,0.52,1.41505,1.41391,0.00113939
2,0.52,1.45171,1.45171,0
0,0.54,0.255882,-1.23237,1.48825
0.04,0.54,0.186129,-1.2269,1.41303
0.08,0.54,0.117861,-1.21066,1.32852
0.12,0.54,0.0536933,-1.18417,1.23786
0.16,0.54,-0.00418261,-1.14822,1.14404
0.2,0.54,-0.0541126,-1.10383,1.04971
0.24,0.54,-0.0950157,-1.05211,0.957095
0.28,0.54,-0.126351,-0.994252,0.867902
0.32,0.54,-0.148037,-0.931404,0.783368
0.36,0.54,-0.160353,-0.864647,0.704294
0.4,0.54,-0.163838,-0.794958,0.63112
0.44,0.54,-0.159195,-0.723194,0.563999
0.48,0.54,-0.147216,-0.650088,0.502872
0.52,0.54,-0.128726,-0.576253,0.447528
0.56,0.54,-0.104538,-0.502196,0.397658
0.6,0.54,-0.0754295,-0.428324,0.352895
0.64,0.54,-0.0421211,-0.354962,0.312841
0.68,0.54,-0.0052707,-0.282363,0.277092
0.72,0.54,0.0345305,-0.210721,0.245252
0.76,0.54,0.0767571,-0.140182,0.216939
0.8,0.54,0.120946,-0.0708517,0.191798
0.84,0.54,0.166694,-0.00280393,0.169497
0.88,0.54,0.213647,0.0639133,0.149734
0.92,0.54,0.261503,0.129272,0.132231
0.96,0.54,0.310001,0.193261,0.116739
1,0.54,0.358915,0.255882,0.103033
1.04,0.54,0.408054,0.317144,0.0909101
1.08,0.54,0.457256,0.377066,0.0801905
1.12,0.54,0.506384,0.435671,0.0707128
1.16,0.54,0.555321,0.492987,0.0623331
1.2,0.54,0.60397,0.549046,0.0549239
1.24,0.54,0.65225,0.603879,0.0483713
1.28,0.54,0.700095,0.65752,0.0425746
1.32,0.54,0.747448,0.710004,0.0374441
1.36,0.54,0.794267,0.761366,0.0329003
1.4,0.54,0.840514,0.811641,0.0288725
1.44,0.54,0.886161,0.860863,0.025298
1.48,0.54,0.931186,0.909065,0.0221209
1.52,0.54,0.975572,0.95628,0.0192917
1.56,0.54,1.01931,1.00254,0.016766
1.6,0.54,1.06238,1.04788,0.0145042
1.64,0.54,1.1048,1.09233,0.0124708
1.68,0.54,1.14654,1.13591,0.0106339
1.72,0.54,1.18762,1.17865,0.00896458
1.76,0.54,1.22803,1.22059,0.00743663
1.8,0.54,1.26778,1.26175,0.00602597
1.84,0.54,1.30686,1.30215,0.00471039
1.88,0.54,1.34529,1.34182,0.00346917
1.92,0.54,1.38306,1.38078,0.00228274
1.96,0.54,1.42018,1.41905,0.0011324
2,0.54,1.45666,1.45666,0
0,0.56,0.272771,-1.15964,1.43241
0.04,0.56,0.206013,-1.15455,1.36056
0.08,0.56,0.140645,-1.13943,1.28008
0.12,0.56,0.0791215,-1.11474,1.19386
0.16,0.56,0.0235075,-1.08117,1.10467
0.2,0.56,-0.0246252,-1.03959,1.01496
0.24,0.56,-0.0642331,-0.991014,0.926781
0.28,0.56,-0.0947716,-0.936493,0.841722
0.32,0.56,-0.116125,-0.87707,0.760945
0.36,0.56,-0.128519,-0.813734,0.685215
0.4,0.56,-0.132423,-0.747392,0.614969
0.44,0.56,-0.128473,-0.67885,0.550377
0.48,0.56,-0.117396,-0.608806,0.49141
0.52,0.56,-0.0999566,-0.537854,0.437898
0.56,0.56,-0.0769192,-0.46649,0.389571
0.6,0.56,-0.049018,-0.395119,0.346101
0.64,0.56,-0.0169412,-0.324069,0.307128
0.68,0.56,0.0186791,-0.253603,0.272282
0.72,0.56,0.057271,-0.183923,0.241194
0.76,0.56,0.0983227,-0.115186,0.213509
0.8,0.56,0.141381,-0.047511,0.188892
0.84,0.56,0.186047,0.019018,0.167029
0.88,0.56,0.231974,0.0843411,0.147633
0.92,0.56,0.278858,0.14842,0.130438
0.96,0.56,0.326438,0.211233,0.115205
1,0.56,0.374489,0.272771,0.101717
1.04,0.56,0.422817,0.333038,0.0897794
1.08,0.56,0.471259,0.392042,0.0792167
1.12,0.56,0.519673,0.449801,0.0698725
1.16,0.56,0.567942,0.506336,0.0616068
1.2,0.56,0.615966,0.561671,0.0542951
1.24,0.56,0.66366,0.615834,0.0478263
1.28,0.56,0.710956,0.668854,0.0421017
1.32,0.56,0.757796,0.720762,0.0370335
1.36,0.56,0.804132,0.771589,0.0325436
1.4,0.56,0.849927,0.821364,0.0285626
1.44,0.56,0.89515,0.870121,0.0250289
1.48,0.56,0.939777,0.917889,0.0218875
1.52,0.56,0.983789,0.9647,0.0190896
1.56,0.56,1.02717,1.01058,0.0165914
1.6,0.56,1.06992,1.05557,0.0143539
1.64,0.56,1.11202,1.09968,0.0123422
1.68,0.56,1.15347,1.14295,0.0105247
1.72,0.56,1.19427,1.1854,0.00887286
1.76,0.56,1.23442,1.22706,0.00736077
1.8,0.56,1.27393,1.26796,0.00596465
1.84,0.56,1.31278,1.30812,0.00466256
1.88,0.56,1.35099,1.34755,0.003434
1.92,0.56,1.38855,1.38629,0.00225963
1.96,0.56,1.42548,1.42436,0.00112094
2,0.56,1.46177,1.46177,0
0,0.58,0.289979,-1.08945,1.37943
0.04,0.58,0.22555,-1.08471,1.31026
0.08,0.58,0.162468,-1.07061,1.23308
0.12,0.58,0.103072,-1.04754,1.15061
0.16,0.58,0.0493274,-1.01611,1.06544
0.2,0.58,0.00273096,-0.977103,0.979834
0.24,0.58,-0.0357178,-0.931404,0.895687
0.28,0.58,-0.0654887,-0.879959,0.81447
0.32,0.58,-0.0864542,-0.823712,0.737257
0.36,0.58,-0.0988063,-0.76357,0.664763
0.4,0.58,-0.102971,-0.700373,0.597402
0.44,0.58,-0.0995328,-0.634878,0.535345
0.48,0.58,-0.0891659,-0.567749,0.478583
0.52,0.58,-0.0725871,-0.499556,0.426969
0.56,0.58,-0.0505162,-0.430783,0.380267
0.6,0.58,-0.0236505,-0.361831,0.338181
0.64,0.58,0.0073528,-0.29303,0.300382
0.68,0.58,0.0418861,-0.224645,0.266531
0.72,0.58,0.0793965,-0.156888,0.236284
0.76,0.58,0.119387,-0.0899247,0.209311
0.8,0.58,0.161414,-0.0238829,0.185297
0.84,0.58,0.205086,0.0411419,0.163944
0.88,0.58,0.250061,0.10508,0.144981
0.92,0.58,0.296038,0.167885,0.128154
0.96,0.58,0.342757,0.229523,0.113234
1,0.58,0.389993,0.289979,0.100014
1.04,0.58,0.437552,0.349247,0.0883048
1.08,0.58,0.485268,0.40733,0.0779382
1.12,0.58,0.532999,0.464237,0.0687625
1.16,0.58,0.580626,0.519984,0.060642
1.2,0.58,0.628044,0.574589,0.0534556
1.24,0.58,0.67517,0.628075,0.0470952
1.28,0.58,0.721932,0.680467,0.0414647
1.32,0.58,0.768269,0.731791,0.0364782
1.36,0.58,0.814133,0.782073,0.0320596
1.4,0.58,0.859484,0.831343,0.0281409
1.44,0.58,0.904288,0.879627,0.0246617
1.48,0.58,0.948522,0.926954,0.0215682
1.52,0.58,0.992164,0.973351,0.0188125
1.56,0.58,1.0352,1.01885,0.0163516
1.6,0.58,1.07762,1.06347,0.0141473
1.64,0.58,1.11941,1.10724,0.0121651
1.68,0.58,1.16057,1.15019,0.0103741
1.72,0.58,1.20109,1.19235,0.00874623
1.76,0.58,1.24098,1.23373,0.00725594
1.8,0.58,1.28024,1.27436,0.00587986
1.84,0.58,1.31886,1.31426,0.00459637
1.88,0.58,1.35685,1.35346,0.00338531
1.92,0.58,1.39421,1.39198,0.00222761
1.96,0.58,1.43094,1.42983,0.00110507
2,0.58,1.46704,1.46704,0
0,0.6,0.307485,-1.02165,1.32914
0.04,0.6,0.244749,-1.01722,1.26197
0.08,0.6,0.18337,-1.00403,1.1874
0.12,0.6,0.12561,-0.982431,1.10804
0.16,0.6,0.0733601,-0.952955,1.02631
0.2,0.6,0.0280502,-0.916291,0.944341
0.24,0.6,-0.00937207,-0.873231,0.863859
0.28,0.6,-0.0384072,-0.824624,0.786216
0.32,0.6,-0.0589364,-0.771325,0.712389
0.36,0.6,-0.0711406,-0.714167,0.643026
0.4,0.6,-0.0754207,-0.653926,0.578506
0.44,0.6,-0.0723248,-0.591313,0.518988
0.48,0.6,-0.0624891,-0.526955,0.464466
0.52,0.6,-0.0465905,-0.461401,0.41481
0.56,0.6,-0.0253119,-0.395119,0.369807
0.6,0.6,0.000682692,-0.328504,0.329187
0.64,0.6,0.0307643,-0.261884,0.292649
0.68,0.6,0.0643488,-0.195528,0.259877
0.72,0.6,0.100902,-0.129653,0.230555
0.76,0.6,0.139941,-0.0644319,0.204373
0.8,0.6,0.181035,0,0.181035
0.84,0.6,0.2238,0.063538,0.160262
0.88,0.6,0.267898,0.126104,0.141794
0.92,0.6,0.313033,0.187641,0.125392
0.96,0.6,0.358948,0.248109,0.110838
1,0.6,0.405417,0.307485,0.0979323
1.04,0.6,0.452248,0.365754,0.0864943
1.08,0.6,0.499274,0.422912,0.0763618
1.12,0.6,0.546352,0.478963,0.0673885
1.16,0.6,0.59336,0.533917,0.0594435
1.2,0.6,0.640196,0.587787,0.0524095
1.24,0.6,0.686772,0.64059,0.0461817
1.28,0.6,0.733013,0.692347,0.0406666
1.32,0.6,0.778861,0.74308,0.035781
1.36,0.6,0.824262,0.792812,0.0314506
1.4,0.6,0.869176,0.841567,0.0276093
1.44,0.6,0.91357,0.889372,0.0241981
1.48,0.6,0.957415,0.93625,0.0211645
1.52,0.6,1.00069,0.982228,0.0184617
1.56,0.6,1.04338,1.02733,0.0160477
1.6,0.6,1.08547,1.07158,0.0138851
1.64,0.6,1.12695,1.11501,0.0119403
1.68,0.6,1.16782,1.15764,0.0101828
1.72,0.6,1.20807,1.19948,0.00858523
1.76,0.6,1.2477,1.24057,0.00712258
1.8,0.6,1.28671,1.28093,0.00577193
1.84,0.6,1.32509,1.32058,0.00451209
1.88,0.6,1.36286,1.35954,0.00332329
1.92,0.6,1.40001,1.39783,0.00218683
1.96,0.6,1.43655,1.43547,0.00108485
2,0.6,1.47247,1.47247,0
0,0.62,0.325267,-0.956072,1.28134
0.04,0.62,0.263609,-0.951918,1.21553
0.08,0.62,0.203368,-0.939559,1.14293
0.12,0.62,0.146771,-0.919295,1.06607
0.16,0.62,0.0956578,-0.891598,0.987256
0.2,0.62,0.0513976,-0.857079,0.908476
0.24,0.62,0.0148769,-0.816445,0.831322
0.28,0.62,-0.0134522,-0.77046,0.757008
0.32,0.62,-0.0334998,-0.719902,0.686402
0.36,0.62,-0.045456,-0.665532,0.620076
0.4,0.62,-0.0497139,-0.608071,0.558357
0.44,0.62,-0.0468017,-0.548181,0.50138
0.48,0.62,-0.037328,-0.486458,0.44913
0.52,0.62,-0.021939,-0.423425,0.401486
0.56,0.62,-0.00128664,-0.359536,0.35825
0.6,0.62,0.0239941,-0.295177,0.319171
0.64,0.62,0.0533001,-0.230672,0.283972
0.68,0.62,0.0860693,-0.166291,0.25236
0.72,0.62,0.121786,-0.102254,0.22404
0.76,0.62,0.159983,-0.0387408,0.198723
0.8,0.62,0.200239,0.0241071,0.176131
0.84,0.62,0.24218,0.0861777,0.156002
0.88,0.62,0.285475,0.147385,0.13809
0.92,0.62,0.329833,0.207664,0.122169
0.96,0.62,0.374999,0.266969,0.10803
1,0.62,0.42075,0.325267,0.0954836
1.04,0.62,0.466895,0.382538,0.0843574
1.08,0.62,0.513266,0.438771,0.0744954
1.12,0.62,0.559722,0.493964,0.0657574
1.16,0.62,0.606139,0.548121,0.0580172
1.2,0.62,0.652413,0.601251,0.0511617
1.24,0.62,0.698456,0.653366,0.0450898
1.28,0.62,0.744194,0.704483,0.0397112
1.32,0.62,0.789564,0.754619,0.034945
1.36,0.62,0.834513,0.803794,0.0307194
1.4,0.62,0.879,0.85203,0.0269702
1.44,0.62,0.922988,0.899348,0.0236401
1.48,0.62,0.96645,0.945772,0.0206781
1.52,0.62,1.00936,0.991324,0.0180387
1.56,0.62,1.05171,1.03603,0.015681
1.6,0.62,1.09347,1.07991,0.0135686
1.64,0.62,1.13465,1.12298,0.0116686
1.68,0.62,1.17523,1.16527,0.00995149
1.72,0.62,1.2152,1.20681,0.0083905
1.76,0.62,1.25457,1.24761,0.00696123
1.8,0.62,1.29333,1.28769,0.00564132
1.84,0.62,1.33149,1.32708,0.00441008
1.88,0.62,1.36903,1.36579,0.0032482
1.92,0.62,1.40598,1.40384,0.00213744
1.96,0.62,1.44232,1.44126,0.00106035
2,0.62,1.47805,1.47805,0
0,0.64,0.343306,-0.892574,1.23588
0.04,0.64,0.282115,-0.888676,1.17079
0.08,0.64,0.222454,-0.87707,1.09952
0.12,0.64,0.16656,-0.858022,1.02458
0.16,0.64,0.116242,-0.83195,0.948192
0.2,0.64,0.07281,-0.799397,0.872207
0.24,0.64,0.037078,-0.760998,0.798076
0.28,0.64,0.00943239,-0.71744,0.726872
0.32,0.64,-0.010086,-0.669431,0.659345
0.36,0.64,-0.021696,-0.617669,0.595973
0.4,0.64,-0.0257996,-0.562821,0.537021
0.44,0.64,-0.0229189,-0.505506,0.482588
0.48,0.64,-0.0136457,-0.446287,0.432641
0.52,0.64,0.00139662,-0.385662,0.387059
0.56,0.64,0.0215816,-0.324069,0.345651
0.6,0.64,0.0462992,-0.261884,0.308184
0.64,0.64,0.0749701,-0.199427,0.274397
0.68,0.64,0.107053,-0.136966,0.244019
0.72,0.64,0.14205,-0.0747235,0.216774
0.76,0.64,0.179509,-0.0128826,0.192391
0.8,0.64,0.219021,0.0484091,0.170612
0.84,0.64,0.260221,0.109034,0.151188
0.88,0.64,0.302787,0.168899,0.133888
0.92,0.64,0.346431,0.227932,0.118499
0.96,0.64,0.390904,0.286081,0.104823
1,0.64,0.435986,0.343306,0.0926797
1.04,0.64,0.481485,0.399581,0.0819041
1.08,0.64,0.527238,0.45489,0.0723479
1.12,0.64,0.573101,0.509224,0.0638767
1.16,0.64,0.618952,0.562583,0.0563696
1.2,0.64,0.664687,0.614969,0.049718
1.24,0.64,0.710217,0.666392,0.0438247
1.28,0.64,0.755466,0.716864,0.0386025
1.32,0.64,0.800371,0.766398,0.0339738
1.36,0.64,0.84488,0.815011,0.0298691
1.4,0.64,0.888947,0.862721,0.0262263
1.44,0.64,0.932538,0.909548,0.0229901
1.48,0.64,0.975623,0.955511,0.0201111
1.52,0.64,1.01818,1.00063,0.0175452
1.56,0.64,1.06018,1.04493,0.015253
1.6,0.64,1.10163,1.08843,0.0131989
1.64,0.64,1.1425,1.13114,0.0113512
1.68,0.64,1.18278,1.1731,0.00968118
1.72,0.64,1.22248,1.21432,0.00816286
1.76,0.64,1.26159,1.25482,0.00677256
1.8,0.64,1.30011,1.29462,0.00548855
1.84,0.64,1.33803,1.33374,0.00429073
1.88,0.64,1.37536,1.3722,0.00316035
1.92,0.64,1.41209,1.41001,0.00207966
1.96,0.64,1.44823,1.4472,0.0010317
2,0.64,1.48378,1.48378,0
0,0.66,0.361583,-0.831031,1.19261
0.04,0.66,0.300238,-0.827365,1.1276
0.08,0.66,0.240599,-0.816445,1.05704
0.12,0.66,0.184955,-0.798508,0.983462
0.16,0.66,0.135106,-0.773923,0.909029
0.2,0.66,0.0922973,-0.743178,0.835475
0.24,0.66,0.0572575,-0.706841,0.764098
0.28,0.66,0.0302852,-0.665532,0.695817
0.32,0.66,0.0113506,-0.619897,0.631247
0.36,0.66,0.000187384,-0.570576,0.570763
0.4,0.66,-0.00363147,-0.518186,0.514555
0.44,0.66,-0.000634297,-0.463306,0.462672
0.48,0.66,0.00859425,-0.406466,0.41506
0.52,0.66,0.0234466,-0.34814,0.371587
0.56,0.66,0.0433166,-0.288749,0.332066
0.6,0.66,0.0676161,-0.228659,0.296275
0.64,0.66,0.095787,-0.168182,0.263969
0.68,0.66,0.127308,-0.107585,0.234893
0.72,0.66,0.161699,-0.0470916,0.20879
0.76,0.66,0.198522,0.0131136,0.185408
0.8,0.66,0.237381,0.0728786,0.164502
0.84,0.66,0.277922,0.13208,0.145841
0.88,0.66,0.319829,0.19062,0.129209
0.92,0.66,0.362823,0.248421,0.114401
0.96,0.66,0.406657,0.305424,0.101233
1,0.66,0.451116,0.361583,0.0895334
1.04,0.66,0.496012,0.416867,0.0791458
1.08,0.66,0.541182,0.471253,0.069929
1.12,0.66,0.586483,0.524729,0.0617548
1.16,0.66,0.631795,0.577287,0.054508
1.2,0.66,0.677013,0.628929,0.0480846
1.24,0.66,0.722048,0.679657,0.0423916
1.28,0.66,0.766825,0.729479,0.0373455
1.32,0.66,0.811279,0.778407,0.0328716
1.36,0.66,0.855357,0.826454,0.0289032
1.4,0.66,0.899014,0.873634,0.0253806
1.44,0.66,0.942215,0.919964,0.0222507
1.48,0.66,0.984928,0.965462,0.0194658
1.52,0.66,1.02713,1.01015,0.0169834
1.56,0.66,1.0688,1.05403,0.0147654
1.6,0.66,1.10992,1.09714,0.0127776
1.64,0.66,1.15049,1.1395,0.0109894
1.68,0.66,1.19049,1.18111,0.00937295
1.72,0.66,1.22991,1.22201,0.00790323
1.76,0.66,1.26876,1.2622,0.00655733
1.8,0.66,1.30703,1.30172,0.00531425
1.84,0.66,1.34472,1.34056,0.00415455
1.88,0.66,1.38183,1.37877,0.00306008
1.92,0.66,1.41835,1.41634,0.0020137
1.96,0.66,1.4543,1.4533,0.000998983
2,0.66,1.48966,1.48966,0
