x,y,V,Exact,Error
1.32,0.42,0.651824,0.6517,0.000124335
1.36,0.42,0.706171,0.706063,0.000107797
1.4,0.42,0.759215,0.759122,9.32788e-05
1.44,0.42,0.811011,0.81093,8.05276e-05
1.48,0.42,0.861608,0.861539,6.93221e-05
1.52,0.42,0.911056,0.910997,5.94675e-05
1.56,0.42,0.959401,0.95935,5.07923e-05
1.6,0.42,1.00669,1.00664,4.31454e-05
1.64,0.42,1.05295,1.05292,3.63932e-05
1.68,0.42,1.09824,1.09821,3.04175e-05
1.72,0.42,1.14259,1.14257,2.51132e-05
1.76,0.42,1.18603,1.18601,2.03869e-05
1.8,0.42,1.2286,1.22859,1.6155e-05
1.84,0.42,1.27033,1.27032,1.23423e-05
1.88,0.42,1.31126,1.31125,8.88061e-06
1.92,0.42,1.3514,1.35139,5.70766e-06
1.96,0.42,1.39079,1.39078,2.76561e-06
2,0.42,1.42945,1.42945,0
0,0.44,-1.64196,-1.64196,0
0.04,0.44,-1.6332,-1.63373,0.000530855
0.08,0.44,-1.60834,-1.60944,0.00109427
0.12,0.44,-1.56859,-1.57022,0.001625
0.16,0.44,-1.51571,-1.51777,0.00206549
0.2,0.44,-1.45176,-1.45415,0.00238061
0.24,0.44,-1.37894,-1.38151,0.00256132
0.28,0.44,-1.29933,-1.30195,0.00261937
0.32,0.44,-1.21482,-1.2174,0.00257836
0.36,0.44,-1.12702,-1.12948,0.00246559
0.4,0.44,-1.03728,-1.03959,0.00230655
0.44,0.44,-0.946692,-0.948814,0.00212218
0.48,0.44,-0.856094,-0.858022,0.00192818
0.52,0.44,-0.766135,-0.767871,0.00173544
0.56,0.44,-0.677299,-0.67885,0.00155094
0.6,0.44,-0.589934,-0.591313,0.00137875
0.64,0.44,-0.504286,-0.505506,0.00122086
0.68,0.44,-0.420517,-0.421594,0.00107788
0.72,0.44,-0.338728,-0.339677,0.000949571
0.76,0.44,-0.258972,-0.259808,0.000835159
0.8,0.44,-0.181268,-0.182002,0.000733616
0.84,0.44,-0.105606,-0.10625,0.00064379
0.88,0.44,-0.0319587,-0.0325232,0.000564519
0.92,0.44,0.0397154,0.0392207,0.000494676
0.96,0.44,0.109467,0.109034,0.000433213
1,0.44,0.177353,0.176974,0.000379166
1.04,0.44,0.243435,0.243103,0.000331666
1.08,0.44,0.307775,0.307485,0.000289935
1.12,0.44,0.370437,0.370183,0.000253279
1.16,0.44,0.431484,0.431263,0.000221087
1.2,0.44,0.490979,0.490786,0.000192815
1.24,0.44,0.548983,0.548815,0.000167988
1.28,0.44,0.605554,0.605408,0.000146183
1.32,0.44,0.660751,0.660624,0.000127032
1.36,0.44,0.714627,0.714517,0.000110208
1.4,0.44,0.767236,0.767141,9.54258e-05
1.44,0.44,0.818628,0.818546,8.24327e-05
1.48,0.44,0.868851,0.86878,7.10065e-05
1.52,0.44,0.91795,0.917889,6.09513e-05
1.56,0.44,0.965971,0.965919,5.20942e-05
1.6,0.44,1.01295,1.01291,4.42824e-05
1.64,0.44,1.05894,1.0589,3.73803e-05
1.68,0.44,1.10396,1.10393,3.12681e-05
1.72,0.44,1.14806,1.14804,2.58387e-05
1.76,0.44,1.19127,1.19125,2.09968e-05
1.8,0.44,1.23363,1.23361,1.66568e-05
1.84,0.44,1.27515,1.27514,1.27415e-05
1.88,0.44,1.31588,1.31587,9.18064e-06
1.92,0.44,1.35584,1.35584,5.90965e-06
1.96,0.44,1.39506,1.39506,2.86841e-06
2,0.44,1.43356,1.43356,0
0,0.46,-1.55306,-1.55306,0
0.04,0.46,-1.54506,-1.54552,0.000467776
0.08,0.46,-1.5223,-1.52326,0.000964552
0.12,0.46,-1.48578,-1.48722,0.00143775
0.16,0.46,-1.43701,-1.43885,0.00183957
0.2,0.46,-1.37778,-1.37991,0.0021386
0.24,0.46,-1.30998,-1.3123,0.00232374
0.28,0.46,-1.23547,-1.23787,0.00240125
0.32,0.46,-1.15597,-1.15836,0.00238843
0.36,0.46,-1.07298,-1.07529,0.00230709
0.4,0.46,-0.987758,-0.989937,0.00217882
0.44,0.46,-0.901352,-0.903375,0.00202227
0.48,0.46,-0.814593,-0.816445,0.00185209
0.52,0.46,-0.728132,-0.729811,0.00167895
0.56,0.46,-0.642466,-0.643976,0.0015101
0.6,0.46,-0.557966,-0.559316,0.0013501
0.64,0.46,-0.474901,-0.476102,0.00120151
0.68,0.46,-0.39346,-0.394525,0.00106551
0.72,0.46,-0.313768,-0.314711,0.000942331
0.76,0.46,-0.235904,-0.236736,0.000831631
0.8,0.46,-0.159906,-0.160638,0.000732711
0.84,0.46,-0.085785,-0.0864297,0.000644692
0.88,0.46,-0.0135323,-0.0140989,0.000566617
0.92,0.46,0.0568779,0.0563803,0.000497524
0.96,0.46,0.125482,0.125045,0.000436486
1,0.46,0.192324,0.191942,0.000382633
1.04,0.46,0.257455,0.25712,0.000335165
1.08,0.46,0.320927,0.320633,0.000293356
1.12,0.46,0.382794,0.382538,0.000256551
1.16,0.46,0.443114,0.442889,0.000224164
1.2,0.46,0.50194,0.501745,0.000195674
1.24,0.46,0.559329,0.559159,0.000170617
1.28,0.46,0.615334,0.615186,0.000148582
1.32,0.46,0.670008,0.669879,0.000129206
1.36,0.46,0.723401,0.723288,0.000112169
1.4,0.46,0.775561,0.775464,9.71851e-05
1.44,0.46,0.826538,0.826454,8.40044e-05
1.48,0.46,0.876374,0.876302,7.24049e-05
1.52,0.46,0.925114,0.925052,6.21904e-05
1.56,0.46,0.9728,0.972747,5.31875e-05
1.6,0.46,1.01947,1.01942,4.52422e-05
1.64,0.46,1.06516,1.06512,3.8218e-05
1.68,0.46,1.10991,1.10988,3.19936e-05
1.72,0.46,1.15376,1.15373,2.64607e-05
1.76,0.46,1.19673,1.19671,2.15224e-05
1.8,0.46,1.23885,1.23884,1.70914e-05
1.84,0.46,1.28017,1.28016,1.3089e-05
1.88,0.46,1.3207,1.32069,9.44309e-06
1.92,0.46,1.36047,1.36046,6.08719e-06
1.96,0.46,1.39951,1.39951,2.95919e-06
2,0.46,1.43784,1.43784,0
0,0.48,-1.46794,-1.46794,0
0.04,0.48,-1.4606,-1.46102,0.000413941
0.08,0.48,-1.43969,-1.44054,0.000853689
0.12,0.48,-1.40604,-1.40731,0.00127654
0.16,0.48,-1.36094,-1.36258,0.00164265
0.2,0.48,-1.30593,-1.30785,0.00192421
0.24,0.48,-1.24269,-1.24479,0.00210928
0.28,0.48,-1.17286,-1.17506,0.00220026
0.32,0.48,-1.098,-1.10021,0.0022095
0.36,0.48,-1.0195,-1.02165,0.00215424
0.4,0.48,-0.938531,-0.940583,0.00205259
0.44,0.48,-0.856101,-0.858022,0.00192092
0.48,0.48,-0.773019,-0.774791,0.00177267
0.52,0.48,-0.68993,-0.691548,0.00161805
0.56,0.48,-0.607342,-0.608806,0.00146436
0.6,0.48,-0.525639,-0.526955,0.00131647
0.64,0.48,-0.44511,-0.446287,0.00117736
0.68,0.48,-0.365965,-0.367014,0.00104865
0.72,0.48,-0.288352,-0.289283,0.000930999
0.76,0.48,-0.212369,-0.213193,0.000824424
0.8,0.48,-0.138074,-0.138802,0.000728536
0.84,0.48,-0.0654971,-0.0661398,0.000642707
0.88,0.48,0.0053547,0.00478852,0.000566182
0.92,0.48,0.0744918,0.0739937,0.000498158
0.96,0.48,0.141937,0.1415,0.000437828
1,0.48,0.207724,0.207339,0.00038442
1.04,0.48,0.27189,0.271553,0.000337204
1.08,0.48,0.334479,0.334184,0.00029551
1.12,0.48,0.395539,0.39528,0.000258722
1.16,0.48,0.455116,0.45489,0.000226287
1.2,0.48,0.513261,0.513063,0.000197705
1.24,0.48,0.570021,0.569849,0.000172529
1.28,0.48,0.625447,0.625297,0.00015036
1.32,0.48,0.679585,0.679454,0.000130844
1.36,0.48,0.732482,0.732368,0.000113666
1.4,0.48,0.784183,0.784084,9.8544e-05
1.44,0.48,0.834732,0.834647,8.5231e-05
1.48,0.48,0.884172,0.884098,7.35065e-05
1.52,0.48,0.932542,0.932479,6.31751e-05
1.56,0.48,0.979883,0.979829,5.40633e-05
1.6,0.48,1.02623,1.02618,4.60171e-05
1.64,0.48,1.07162,1.07158,3.88994e-05
1.68,0.48,1.11609,1.11606,3.25881e-05
1.72,0.48,1.15967,1.15964,2.69741e-05
1.76,0.48,1.20239,1.20237,2.19592e-05
1.8,0.48,1.24429,1.24427,1.74552e-05
1.84,0.48,1.28538,1.28537,1.33819e-05
1.88,0.48,1.3257,1.32569,9.66573e-06
1.92,0.48,1.36528,1.36527,6.23879e-06
1.96,0.48,1.40414,1.40413,3.03719e-06
2,0.48,1.4423,1.4423,0
0,0.5,-1.38629,-1.38629,0
0.04,0.5,-1.37955,-1.37991,0.000367658
0.08,0.5,-1.36026,-1.36102,0.000758291
0.12,0.5,-1.32916,-1.33029,0.00113694
0.16,0.5,-1.28733,-1.2888,0.00147029
0.2,0.5,-1.23614,-1.23787,0.00173389
0.24,0.5,-1.17704,-1.17896,0.00191567
0.28,0.5,-1.11151,-1.11352,0.00201539
0.32,0.5,-1.04095,-1.04299,0.00204161
0.36,0.5,-0.966629,-0.968637,0.0020078
0.4,0.5,-0.889669,-0.891598,0.00192897
0.44,0.5,-0.811013,-0.812832,0.00181934
0.48,0.5,-0.731445,-0.733136,0.00169107
0.52,0.5,-0.651604,-0.653158,0.00155377
0.56,0.5,-0.571996,-0.57341,0.0014146
0.6,0.5,-0.493018,-0.494296,0.00127857
0.64,0.5,-0.414973,-0.416122,0.00114896
0.68,0.5,-0.338088,-0.339116,0.00102773
0.72,0.5,-0.262529,-0.263445,0.000915892
0.76,0.5,-0.188412,-0.189225,0.000813771
0.8,0.5,-0.115813,-0.116534,0.000721257
0.84,0.5,-0.0447779,-0.0454159,0.000637953
0.88,0.5,0.0246704,0.0241071,0.000563295
0.92,0.5,0.0925287,0.0920321,0.000496629
0.96,0.5,0.158808,0.15837,0.000437272
1,0.5,0.223528,0.223144,0.000384543
1.04,0.5,0.286719,0.286381,0.00033779
1.08,0.5,0.348415,0.348118,0.000296394
1.12,0.5,0.408654,0.408394,0.000259788
1.16,0.5,0.467477,0.46725,0.000227447
1.2,0.5,0.524927,0.524729,0.000198898
1.24,0.5,0.581048,0.580874,0.000173713
1.28,0.5,0.635881,0.63573,0.000151507
1.32,0.5,0.689472,0.68934,0.000131934
1.36,0.5,0.741862,0.741747,0.000114687
1.4,0.5,0.793092,0.792993,9.94918e-05
1.44,0.5,0.843204,0.843118,8.61027e-05
1.48,0.5,0.892236,0.892162,7.43024e-05
1.52,0.5,0.940227,0.940163,6.3897e-05
1.56,0.5,0.987214,0.987159,5.47142e-05
1.6,0.5,1.03323,1.03318,4.66004e-05
1.64,0.5,1.07831,1.07827,3.94185e-05
1.68,0.5,1.12249,1.12246,3.30463e-05
1.72,0.5,1.1658,1.16577,2.73741e-05
1.76,0.5,1.20827,1.20824,2.23033e-05
1.8,0.5,1.24992,1.2499,1.77448e-05
1.84,0.5,1.29079,1.29077,1.36174e-05
1.88,0.5,1.3309,1.33089,9.84658e-06
1.92,0.5,1.37027,1.37027,6.36311e-06
1.96,0.5,1.40894,1.40894,3.10173e-06
2,0.5,1.44692,1.44692,0
0,0.52,-1.30785,-1.30785,0
0.04,0.52,-1.30163,-1.30195,0.000327595
0.08,0.52,-1.28378,-1.28446,0.000675665
0.12,0.52,-1.25495,-1.25597,0.00101539
0.16,0.52,-1.21608,-1.2174,0.0013188
0.2,0.52,-1.16833,-1.16989,0.0015645
0.24,0.52,-1.113,-1.11474,0.00174075
0.28,0.52,-1.05141,-1.05326,0.00184555
0.32,0.52,-0.984829,-0.986713,0.00188458
0.36,0.52,-0.914423,-0.916291,0.00186819
0.4,0.52,-0.841232,-0.84304,0.00180875
0.44,0.52,-0.766152,-0.767871,0.00171849
0.48,0.52,-0.68994,-0.691548,0.00160826
0.52,0.52,-0.613219,-0.614706,0.001487
0.56,0.52,-0.536493,-0.537854,0.00136159
0.6,0.52,-0.460164,-0.461401,0.00123705
0.64,0.52,-0.384546,-0.385662,0.00111684
0.68,0.52,-0.309879,-0.310882,0.00100317
0.72,0.52,-0.236345,-0.237242,0.000897329
0.76,0.52,-0.164075,-0.164875,0.000799913
0.8,0.52,-0.0931602,-0.0938712,0.000711052
0.84,0.52,-0.0236621,-0.0242927,0.00063056
0.88,0.52,0.0443835,0.0438255,0.000558045
0.92,0.52,0.11096,0.110467,0.000493
0.96,0.52,0.176067,0.175633,0.000434857
1,0.52,0.239715,0.239332,0.00038303
1.04,0.52,0.301922,0.301585,0.000336936
1.08,0.52,0.362714,0.362418,0.000296017
1.12,0.52,0.422123,0.421863,0.000259748
1.16,0.52,0.480182,0.479954,0.000227641
1.2,0.52,0.536927,0.536727,0.000199249
1.24,0.52,0.592395,0.592221,0.000174162
1.28,0.52,0.646627,0.646475,0.000152013
1.32,0.52,0.699659,0.699527,0.000132467
1.36,0.52,0.751531,0.751416,0.000115225
1.4,0.52,0.802281,0.802181,0.00010002
1.44,0.52,0.851945,0.851859,8.66115e-05
1.48,0.52,0.900561,0.900487,7.4785e-05
1.52,0.52,0.948164,0.948099,6.43493e-05
1.56,0.52,0.994787,0.994732,5.51339e-05
1.6,0.52,1.04047,1.04042,4.69862e-05
1.64,0.52,1.08523,1.08519,3.97701e-05
1.68,0.52,1.12911,1.12908,3.33634e-05
1.72,0.52,1.17214,1.17211,2.76567e-05
1.76,0.52,1.21434,1.21432,2.25512e-05
1.8,0.52,1.25575,1.25573,1.79573e-05
1.84,0.52,1.29638,1.29637,1.37933e-05
1.88,0.52,1.33627,1.33626,9.98388e-06
1.92,0.52,1.37544,1.37544,6.45896e-06
1.96,0.52,1.41391,1.41391,3.15222e-06
2,0.52,1.45171,1.45171,0
0,0.54,-1.23237,-1.23237,0
0.04,0.54,-1.22661,-1.2269,0.000292692
0.08,0.54,-1.21006,-1.21066,0.000603661
0.12,0.54,-1.18326,-1.18417,0.000908994
0.16,0.54,-1.14704,-1.14822,0.00118511
0.2,0.54,-1.10241,-1.10383,0.00141332
0.24,0.54,-1.05053,-1.05211,0.00158253
0.28,0.54,-0.992563,-0.994252,0.00168959
0.32,0.54,-0.929666,-0.931404,0.00173798
0.36,0.54,-0.862912,-0.864647,0.0017356
0.4,0.54,-0.793266,-0.794958,0.0016925
0.44,0.54,-0.721575,-0.723194,0.00161912
0.48,0.54,-0.648563,-0.650088,0.00152507
0.52,0.54,-0.574835,-0.576253,0.00141854
0.56,0.54,-0.50089,-0.502196,0.00130605
0.6,0.54,-0.427132,-0.428324,0.00119252
0.64,0.54,-0.353881,-0.354962,0.0010815
0.68,0.54,-0.281388,-0.282363,0.00097537
0.72,0.54,-0.209845,-0.210721,0.000875627
0.76,0.54,-0.139399,-0.140182,0.000783094
0.8,0.54,-0.0701536,-0.0708517,0.000698108
0.84,0.54,-0.00218326,-0.00280393,0.000620665
0.88,0.54,0.0644639,0.0639133,0.000550536
0.92,0.54,0.12976,0.129272,0.000487345
0.96,0.54,0.193692,0.193261,0.000430637
1,0.54,0.256262,0.255882,0.000379914
1.04,0.54,0.317478,0.317144,0.000334665
1.08,0.54,0.37736,0.377066,0.000294391
1.12,0.54,0.43593,0.435671,0.00025861
1.16,0.54,0.493214,0.492987,0.000226871
1.2,0.54,0.549245,0.549046,0.000198754
1.24,0.54,0.604053,0.603879,0.000173873
1.28,0.54,0.657672,0.65752,0.000151874
1.32,0.54,0.710137,0.710004,0.000132437
1.36,0.54,0.761482,0.761366,0.000115274
1.4,0.54,0.811741,0.811641,0.000100123
1.44,0.54,0.860949,0.860863,8.67515e-05
1.48,0.54,0.90914,0.909065,7.49486e-05
1.52,0.54,0.956345,0.95628,6.45266e-05
1.56,0.54,1.0026,1.00254,5.53173e-05
1.6,0.54,1.04793,1.04788,4.717e-05
1.64,0.54,1.09237,1.09233,3.995e-05
1.68,0.54,1.13594,1.13591,3.35359e-05
1.72,0.54,1.17868,1.17865,2.78188e-05
1.76,0.54,1.22062,1.22059,2.27001e-05
1.8,0.54,1.26177,1.26175,1.80903e-05
1.84,0.54,1.30217,1.30215,1.39076e-05
1.88,0.54,1.34183,1.34182,1.00761e-05
1.92,0.54,1.38079,1.38078,6.52534e-06
1.96,0.54,1.41906,1.41905,3.18814e-06
2,0.54,1.45666,1.45666,0
0,0.56,-1.15964,-1.15964,0
0.04,0.56,-1.15429,-1.15455,0.000262099
0.08,0.56,-1.13889,-1.13943,0.000540545
0.12,0.56,-1.11393,-1.11474,0.000815373
0.16,0.56,-1.0801,-1.08117,0.00106663
0.2,0.56,-1.03831,-1.03959,0.00127801
0.24,0.56,-0.989575,-0.991014,0.00143919
0.28,0.56,-0.934947,-0.936493,0.00154634
0.32,0.56,-0.875469,-0.87707,0.00160131
0.36,0.56,-0.812124,-0.813734,0.00161001
0.4,0.56,-0.745812,-0.747392,0.00158056
0.44,0.56,-0.677328,-0.67885,0.00152179
0.48,0.56,-0.607364,-0.608806,0.00144215
0.52,0.56,-0.536505,-0.537854,0.00134905
0.56,0.56,-0.465241,-0.46649,0.00124858
0.6,0.56,-0.393973,-0.395119,0.00114552
0.64,0.56,-0.323026,-0.324069,0.0010434
0.68,0.56,-0.252658,-0.253603,0.000944706
0.72,0.56,-0.183072,-0.183923,0.000851093
0.76,0.56,-0.114423,-0.115186,0.000763559
0.8,0.56,-0.0468284,-0.047511,0.000682613
0.84,0.56,0.0196264,0.019018,0.000608415
0.88,0.56,0.084882,0.0843411,0.000540876
0.92,0.56,0.1489,0.14842,0.000479745
0.96,0.56,0.211658,0.211233,0.00042467
1,0.56,0.273147,0.272771,0.000375237
1.04,0.56,0.333369,0.333038,0.000331007
1.08,0.56,0.392334,0.392042,0.000291535
1.12,0.56,0.450057,0.449801,0.000256387
1.16,0.56,0.506561,0.506336,0.000225145
1.2,0.56,0.561868,0.561671,0.000197419
1.24,0.56,0.616007,0.615834,0.000172845
1.28,0.56,0.669006,0.668854,0.000151088
1.32,0.56,0.720894,0.720762,0.000131842
1.36,0.56,0.771703,0.771589,0.000114829
1.4,0.56,0.821464,0.821364,9.97972e-05
1.44,0.56,0.870208,0.870121,8.65186e-05
1.48,0.56,0.917964,0.917889,7.4789e-05
1.52,0.56,0.964764,0.9647,6.44247e-05
1.56,0.56,1.01064,1.01058,5.52604e-05
1.6,0.56,1.05561,1.05557,4.71482e-05
1.64,0.56,1.09972,1.09968,3.99548e-05
1.68,0.56,1.14298,1.14295,3.35606e-05
1.72,0.56,1.18543,1.1854,2.78574e-05
1.76,0.56,1.22709,1.22706,2.27476e-05
1.8,0.56,1.26798,1.26796,1.81419e-05
1.84,0.56,1.30813,1.30812,1.39586e-05
1.88,0.56,1.34756,1.34755,1.01221e-05
1.92,0.56,1.3863,1.38629,6.5614e-06
1.96,0.56,1.42436,1.42436,3.20906e-06
2,0.56,1.46177,1.46177,0
0,0.58,-1.08945,-1.08945,0
0.04,0.58,-1.08447,-1.08471,0.000235128
0.08,0.58,-1.07012,-1.07061,0.000484909
0.12,0.58,-1.04681,-1.04754,0.000732578
0.16,0.58,-1.01515,-1.01611,0.000961188
0.2,0.58,-0.975946,-0.977103,0.00115653
0.24,0.58,-0.930095,-0.931404,0.00130908
0.28,0.58,-0.878544,-0.879959,0.00141468
0.32,0.58,-0.822238,-0.823712,0.00147398
0.36,0.58,-0.762078,-0.76357,0.0014913
0.4,0.58,-0.6989,-0.700373,0.00147314
0.44,0.58,-0.633451,-0.634878,0.00142693
0.48,0.58,-0.566389,-0.567749,0.00136002
0.52,0.58,-0.498277,-0.499556,0.00127907
0.56,0.58,-0.429593,-0.430783,0.00118973
0.6,0.58,-0.360735,-0.361831,0.00109654
0.64,0.58,-0.292027,-0.29303,0.00100296
0.68,0.58,-0.223733,-0.224645,0.000911541
0.72,0.58,-0.156064,-0.156888,0.000824024
0.76,0.58,-0.0891832,-0.0899247,0.000741545
0.8,0.58,-0.0232182,-0.0238829,0.000664757
0.84,0.58,0.0417359,0.0411419,0.000593956
0.88,0.58,0.10561,0.10508,0.00052918
0.92,0.58,0.168355,0.167885,0.000470288
0.96,0.58,0.22994,0.229523,0.000417022
1,0.58,0.290348,0.289979,0.00036905
1.04,0.58,0.349573,0.349247,0.000325998
1.08,0.58,0.407618,0.40733,0.000287476
1.12,0.58,0.46449,0.464237,0.000253095
1.16,0.58,0.520206,0.519984,0.000222474
1.2,0.58,0.574784,0.574589,0.00019525
1.24,0.58,0.628246,0.628075,0.000171084
1.28,0.58,0.680617,0.680467,0.000149659
1.32,0.58,0.731921,0.731791,0.000130683
1.36,0.58,0.782187,0.782073,0.000113891
1.4,0.58,0.831442,0.831343,9.90402e-05
1.44,0.58,0.879713,0.879627,8.59106e-05
1.48,0.58,0.927028,0.926954,7.4304e-05
1.52,0.58,0.973415,0.973351,6.40411e-05
1.56,0.58,1.0189,1.01885,5.49609e-05
1.6,0.58,1.06352,1.06347,4.69181e-05
1.64,0.58,1.10728,1.10724,3.97822e-05
1.68,0.58,1.15023,1.15019,3.34353e-05
1.72,0.58,1.19237,1.19235,2.77707e-05
1.76,0.58,1.23375,1.23373,2.26919e-05
1.8,0.58,1.27437,1.27436,1.81104e-05
1.84,0.58,1.31428,1.31426,1.39452e-05
1.88,0.58,1.35347,1.35346,1.01208e-05
1.92,0.58,1.39198,1.39198,6.56645e-06
1.96,0.58,1.42984,1.42983,3.21463e-06
2,0.58,1.46704,1.46704,0
0,0.6,-1.02165,-1.02165,0
0.04,0.6,-1.01701,-1.01722,0.000211217
0.08,0.6,-1.00359,-1.00403,0.000435599
0.12,0.6,-0.981772,-0.982431,0.000658996
0.16,0.6,-0.952088,-0.952955,0.000866961
0.2,0.6,-0.915244,-0.916291,0.0010471
0.24,0.6,-0.872041,-0.873231,0.00119073
0.28,0.6,-0.82333,-0.824624,0.00129355
0.32,0.6,-0.76997,-0.771325,0.00135537
0.36,0.6,-0.712787,-0.714167,0.00137923
0.4,0.6,-0.652556,-0.653926,0.00137031
0.44,0.6,-0.589978,-0.591313,0.00133481
0.48,0.6,-0.525676,-0.526955,0.00127908
0.52,0.6,-0.460192,-0.461401,0.00120907
0.56,0.6,-0.393989,-0.395119,0.00112996
0.6,0.6,-0.327458,-0.328504,0.00104601
0.64,0.6,-0.260924,-0.261884,0.000960581
0.68,0.6,-0.194652,-0.195528,0.000876207
0.72,0.6,-0.128859,-0.129653,0.000794698
0.76,0.6,-0.0637146,-0.0644319,0.000717284
0.8,0.6,0.000644727,0,0.000644727
0.84,0.6,0.0641155,0.063538,0.000577439
0.88,0.6,0.126619,0.126104,0.000515565
0.92,0.6,0.1881,0.187641,0.000459064
0.96,0.6,0.248517,0.248109,0.000407763
1,0.6,0.307846,0.307485,0.000361404
1.04,0.6,0.366073,0.365754,0.000319677
1.08,0.6,0.423194,0.422912,0.000282244
1.12,0.6,0.479212,0.478963,0.000248758
1.16,0.6,0.534136,0.533917,0.000218874
1.2,0.6,0.587979,0.587787,0.000192259
1.24,0.6,0.640759,0.64059,0.000168597
1.28,0.6,0.692494,0.692347,0.00014759
1.32,0.6,0.743209,0.74308,0.000128962
1.36,0.6,0.792924,0.792812,0.00011246
1.4,0.6,0.841665,0.841567,9.78527e-05
1.44,0.6,0.889457,0.889372,8.49273e-05
1.48,0.6,0.936324,0.93625,7.34925e-05
1.52,0.6,0.982292,0.982228,6.33747e-05
1.56,0.6,1.02739,1.02733,5.44172e-05
1.6,0.6,1.07163,1.07158,4.64784e-05
1.64,0.6,1.11505,1.11501,3.94307e-05
1.68,0.6,1.15767,1.15764,3.31585e-05
1.72,0.6,1.19951,1.19948,2.75572e-05
1.76,0.6,1.2406,1.24057,2.25317e-05
1.8,0.6,1.28095,1.28093,1.79948e-05
1.84,0.6,1.3206,1.32058,1.38663e-05
1.88,0.6,1.35955,1.35954,1.00715e-05
1.92,0.6,1.39783,1.39783,6.54e-06
1.96,0.6,1.43547,1.43547,3.20459e-06
2,0.6,1.47247,1.47247,0
0,0.62,-0.956072,-0.956072,0
0.04,0.62,-0.951728,-0.951918,0.000189905
0.08,0.62,-0.939168,-0.939559,0.000391668
0.12,0.62,-0.918702,-0.919295,0.000593286
0.16,0.62,-0.890816,-0.891598,0.000782403
0.2,0.62,-0.856131,-0.857079,0.000948202
0.24,0.62,-0.815363,-0.816445,0.00108281
0.28,0.62,-0.769278,-0.77046,0.00118195
0.32,0.62,-0.718657,-0.719902,0.00124482
0.36,0.62,-0.664259,-0.665532,0.00127351
0.4,0.62,-0.606799,-0.608071,0.00127206
0.44,0.62,-0.546936,-0.548181,0.00124561
0.48,0.62,-0.485259,-0.486458,0.00119964
0.52,0.62,-0.422286,-0.423425,0.00113942
0.56,0.62,-0.358467,-0.359536,0.00106965
0.6,0.62,-0.294182,-0.295177,0.000994303
0.64,0.62,-0.229755,-0.230672,0.000916596
0.68,0.62,-0.165452,-0.166291,0.00083901
0.72,0.62,-0.101491,-0.102254,0.00076338
0.76,0.62,-0.0380498,-0.0387408,0.000690995
0.8,0.62,0.0247298,0.0241071,0.000622706
0.84,0.62,0.0867367,0.0861777,0.000559012
0.88,0.62,0.147885,0.147385,0.000500152
0.92,0.62,0.208111,0.207664,0.000446169
0.96,0.62,0.267366,0.266969,0.000396969
1,0.62,0.325619,0.325267,0.00035236
1.04,0.62,0.38285,0.382538,0.000312091
1.08,0.62,0.439047,0.438771,0.000275873
1.12,0.62,0.494208,0.493964,0.000243401
1.16,0.62,0.548336,0.548121,0.000214365
1.2,0.62,0.60144,0.601251,0.000188461
1.24,0.62,0.653532,0.653366,0.000165395
1.28,0.62,0.704628,0.704483,0.000144889
1.32,0.62,0.754745,0.754619,0.000126685
1.36,0.62,0.803904,0.803794,0.000110541
1.4,0.62,0.852126,0.85203,9.62374e-05
1.44,0.62,0.899432,0.899348,8.35702e-05
1.48,0.62,0.945844,0.945772,7.23555e-05
1.52,0.62,0.991386,0.991324,6.24258e-05
1.56,0.62,1.03608,1.03603,5.36293e-05
1.6,0.62,1.07995,1.07991,4.58286e-05
1.64,0.62,1.12302,1.12298,3.88996e-05
1.68,0.62,1.16531,1.16527,3.27295e-05
1.72,0.62,1.20684,1.20681,2.72162e-05
1.76,0.62,1.24763,1.24761,2.22663e-05
1.8,0.62,1.28771,1.28769,1.77943e-05
1.84,0.62,1.32709,1.32708,1.37214e-05
1.88,0.62,1.3658,1.36579,9.9737e-06
1.92,0.62,1.40385,1.40384,6.48171e-06
1.96,0.62,1.44126,1.44126,3.17876e-06
2,0.62,1.47805,1.47805,0
0,0.64,-0.892574,-0.892574,0
0.04,0.64,-0.888505,-0.888676,0.000170811
0.08,0.64,-0.876718,-0.87707,0.000352328
0.12,0.64,-0.857487,-0.858022,0.000534327
0.16,0.64,-0.831243,-0.83195,0.000706204
0.2,0.64,-0.798538,-0.799397,0.000858512
0.24,0.64,-0.760014,-0.760998,0.000984147
0.28,0.64,-0.716361,-0.71744,0.00107895
0.32,0.64,-0.668289,-0.669431,0.00114173
0.36,0.64,-0.616495,-0.617669,0.00117378
0.4,0.64,-0.561643,-0.562821,0.00117827
0.44,0.64,-0.504347,-0.505506,0.00115942
0.48,0.64,-0.445165,-0.446287,0.00112192
0.52,0.64,-0.384592,-0.385662,0.00107041
0.56,0.64,-0.32306,-0.324069,0.00100912
0.6,0.64,-0.260943,-0.261884,0.000941746
0.64,0.64,-0.198556,-0.199427,0.000871313
0.68,0.64,-0.136166,-0.136966,0.000800227
0.72,0.64,-0.0739932,-0.0747235,0.000730311
0.76,0.64,-0.0122197,-0.0128826,0.000662888
0.8,0.64,0.049008,0.0484091,0.000598867
0.84,0.64,0.109573,0.109034,0.000538819
0.88,0.64,0.169382,0.168899,0.000483057
0.92,0.64,0.228364,0.227932,0.000431699
0.96,0.64,0.286466,0.286081,0.000384716
1,0.64,0.343648,0.343306,0.000341978
