x,y,V
0.94,0.04,1.0373
0.96,0.04,1.03968
0.98,0.04,1.04215
1,0.04,1.04473
1.02,0.04,1.0474
1.04,0.04,1.05018
1.06,0.04,1.05306
1.08,0.04,1.05605
1.1,0.04,1.05915
1.12,0.04,1.06235
1.14,0.04,1.06566
1.16,0.04,1.06908
1.18,0.04,1.07261
1.2,0.04,1.07625
1.22,0.04,1.08
1.24,0.04,1.08386
1.26,0.04,1.08783
1.28,0.04,1.09191
1.3,0.04,1.0961
1.32,0.04,1.1004
1.34,0.04,1.10481
1.36,0.04,1.10932
1.38,0.04,1.11394
1.4,0.04,1.11866
1.42,0.04,1.12348
1.44,0.04,1.12839
1.46,0.04,1.1334
1.48,0.04,1.13849
1.5,0.04,1.14367
1.52,0.04,1.14892
1.54,0.04,1.15424
1.56,0.04,1.15963
1.58,0.04,1.16506
1.6,0.04,1.17053
1.62,0.04,1.17603
1.64,0.04,1.18153
1.66,0.04,1.18703
1.68,0.04,1.19249
1.7,0.04,1.19789
1.72,0.04,1.20319
1.74,0.04,1.20835
1.76,0.04,1.21332
1.78,0.04,1.21803
1.8,0.04,1.22237
1.82,0.04,1.22623
1.84,0.04,1.22943
1.86,0.04,1.23172
1.88,0.04,1.23269
1.9,0.04,1.23173
1.92,0.04,1.22782
1.94,0.04,1.21976
1.96,0.04,1.2074
1.98,0.04,1.19123
2,0.04,1.17166
0,0.05,1.00001
0.02,0.05,1.00002
0.04,0.05,1.00004
0.06,0.05,1.00008
0.08,0.05,1.00012
0.1,0.05,1.00018
0.12,0.05,1.00025
0.14,0.05,1.00034
0.16,0.05,1.00045
0.18,0.05,1.00058
0.2,0.05,1.00073
0.22,0.05,1.00091
0.24,0.05,1.00112
0.26,0.05,1.00136
0.28,0.05,1.00164
0.3,0.05,1.00194
0.32,0.05,1.00229
0.34,0.05,1.00267
0.36,0.05,1.0031
0.38,0.05,1.00357
0.4,0.05,1.00408
0.42,0.05,1.00465
0.44,0.05,1.00526
0.46,0.05,1.00593
0.48,0.05,1.00666
0.5,0.05,1.00744
0.52,0.05,1.00829
0.54,0.05,1.00919
0.56,0.05,1.01017
0.58,0.05,1.01121
0.6,0.05,1.01232
0.62,0.05,1.01351
0.64,0.05,1.01477
0.66,0.05,1.01611
