x,y,V
0.4,0.16,0.041035
0.44,0.16,0.0458316
0.48,0.16,0.0508313
0.52,0.16,0.0560479
0.56,0.16,0.0614932
0.6,0.16,0.0671767
0.64,0.16,0.0731054
0.68,0.16,0.0792834
0.72,0.16,0.0857117
0.76,0.16,0.0923881
0.8,0.16,0.0993062
0.84,0.16,0.106456
0.88,0.16,0.113821
0.92,0.16,0.121383
0.96,0.16,0.129113
1,0.16,0.13698
1.04,0.16,0.144943
1.08,0.16,0.152952
1.12,0.16,0.16095
1.16,0.16,0.168868
1.2,0.16,0.176627
1.24,0.16,0.184132
1.28,0.16,0.191278
1.32,0.16,0.197942
1.36,0.16,0.203983
1.4,0.16,0.209244
1.44,0.16,0.213545
1.48,0.16,0.216684
1.52,0.16,0.218435
1.56,0.16,0.218545
1.6,0.16,0.216733
1.64,0.16,0.212684
1.68,0.16,0.206048
1.72,0.16,0.196436
1.76,0.16,0.18341
1.8,0.16,0.166476
1.84,0.16,0.145072
1.88,0.16,0.118545
1.92,0.16,0.086138
1.96,0.16,0.0469612
2,0.16,1.40061
0,0.18,1.00217
0.04,0.18,0.00433736
0.08,0.18,0.00865158
0.12,0.18,0.0129718
0.16,0.18,0.0173267
0.2,0.18,0.0217443
0.24,0.18,0.0262517
0.28,0.18,0.0308749
0.32,0.18,0.0356387
0.36,0.18,0.0405663
0.4,0.18,0.0456795
0.44,0.18,0.050998
0.48,0.18,0.0565398
0.52,0.18,0.0623206
0.56,0.18,0.0683537
0.6,0.18,0.0746499
0.64,0.18,0.0812172
0.68,0.18,0.0880603
0.72,0.18,0.0951806
0.76,0.18,0.102576
0.8,0.18,0.110239
0.84,0.18,0.118158
0.88,0.18,0.126318
0.92,0.18,0.134695
0.96,0.18,0.14326
1,0.18,0.151976
1.04,0.18,0.160798
1.08,0.18,0.169673
1.12,0.18,0.178535
1.16,0.18,0.187308
1.2,0.18,0.195903
1.24,0.18,0.204217
1.28,0.18,0.21213
1.32,0.18,0.219505
1.36,0.18,0.226187
1.4,0.18,0.231998
1.44,0.18,0.236738
1.48,0.18,0.240182
1.52,0.18,0.242077
1.56,0.18,0.24214
1.6,0.18,0.240057
1.64,0.18,0.235478
1.68,0.18,0.228015
1.72,0.18,0.217236
1.76,0.18,0.202659
1.8,0.18,0.183749
1.84,0.18,0.159899
1.88,0.18,0.130426
1.92,0.18,0.0945515
1.96,0.18,0.0513984
2,0.18,1.45903
0,0.2,1.00239
0.04,0.2,0.00478999
0.08,0.2,0.00954802
0.12,0.2,0.0143066
0.16,0.2,0.0190976
0.2,0.2,0.0239522
0.24,0.2,0.0289007
0.28,0.2,0.0339719
0.32,0.2,0.0391935
0.36,0.2,0.0445914
0.4,0.2,0.0501897
0.44,0.2,0.0560105
0.48,0.2,0.0620737
0.52,0.2,0.068397
0.56,0.2,0.0749951
0.6,0.2,0.0818803
0.64,0.2,0.0890614
0.68,0.2,0.096544
0.72,0.2,0.10433
0.76,0.2,0.112416
0.8,0.2,0.120796
0.84,0.2,0.129458
0.88,0.2,0.138382
0.92,0.2,0.147545
0.96,0.2,0.156914
1,0.2,0.16645
1.04,0.2,0.176103
1.08,0.2,0.185814
1.12,0.2,0.195512
1.16,0.2,0.205113
1.2,0.2,0.214519
1.24,0.2,0.223617
1.28,0.2,0.232275
1.32,0.2,0.240342
1.36,0.2,0.247647
1.4,0.2,0.253995
1.44,0.2,0.259164
1.48,0.2,0.262907
1.52,0.2,0.264944
1.56,0.2,0.264964
1.6,0.2,0.262621
1.64,0.2,0.257531
1.68,0.2,0.249265
1.72,0.2,0.237354
1.76,0.2,0.221273
1.8,0.2,0.200446
1.84,0.2,0.174228
1.88,0.2,0.141905
1.92,0.2,0.102683
1.96,0.2,0.0556917
2,0.2,1.51967
0,0.22,1.00262
0.04,0.22,0.00523365
0.08,0.22,0.0104253
0.12,0.22,0.0156107
0.16,0.22,0.0208252
0.2,0.22,0.0261031
0.24,0.22,0.0314777
0.28,0.22,0.036981
0.32,0.22,0.0426433
0.36,0.22,0.0484933
0.4,0.22,0.0545574
0.44,0.22,0.0608601
0.48,0.22,0.0674234
0.52,0.22,0.0742667
0.56,0.22,0.0814064
0.6,0.22,0.0888561
0.64,0.22,0.0966257
0.68,0.22,0.104721
0.72,0.22,0.113146
0.76,0.22,0.121896
0.8,0.22,0.130964
0.84,0.22,0.140338
0.88,0.22,0.149998
0.92,0.22,0.159917
0.96,0.22,0.170061
1,0.22,0.180387
1.04,0.22,0.190842
1.08,0.22,0.20136
1.12,0.22,0.211866
1.16,0.22,0.222268
1.2,0.22,0.23246
1.24,0.22,0.242318
1.28,0.22,0.251699
1.32,0.22,0.260441
1.36,0.22,0.268354
1.4,0.22,0.275227
1.44,0.22,0.280819
1.48,0.22,0.284858
1.52,0.22,0.287041
1.56,0.22,0.287028
1.6,0.22,0.284441
1.64,0.22,0.278861
1.68,0.22,0.269825
1.72,0.22,0.256822
1.76,0.22,0.23929
1.8,0.22,0.21661
1.84,0.22,0.188103
1.88,0.22,0.153026
1.92,0.22,0.110568
1.96,0.22,0.059862
2,0.22,1.58264
0,0.24,1.00283
0.04,0.24,0.00566747
0.08,0.24,0.0112816
0.12,0.24,0.0168817
0.16,0.24,0.0225061
0.2,0.24,0.0281927
0.24,0.24,0.0339778
0.28,0.24,0.0398962
0.32,0.24,0.0459813
0.36,0.24,0.0522643
0.4,0.24,0.0587742
0.44,0.24,0.0655377
0.48,0.24,0.072579
0.52,0.24,0.0799191
0.56,0.24,0.0875763
0.6,0.24,0.0955653
0.64,0.24,0.103897
0.68,0.24,0.112579
0.72,0.24,0.121614
0.76,0.24,0.130999
0.8,0.24,0.140727
0.84,0.24,0.150784
0.88,0.24,0.161149
0.92,0.24,0.171794
0.96,0.24,0.182683
1,0.24,0.193769
1.04,0.24,0.204995
1.08,0.24,0.216293
1.12,0.24,0.227578
1.16,0.24,0.238755
1.2,0.24,0.249708
1.24,0.24,0.260304
1.28,0.24,0.27039
1.32,0.24,0.279788
1.36,0.24,0.288297
1.4,0.24,0.295687
1.44,0.24,0.301697
1.48,0.24,0.306034
1.52,0.24,0.308369
1.56,0.24,0.308335
1.6,0.24,0.305525
1.64,0.24,0.299484
1.68,0.24,0.289714
1.72,0.24,0.275667
1.76,0.24,0.256739
1.8,0.24,0.232276
1.84,0.24,0.201562
1.88,0.24,0.163824
1.92,0.24,0.118236
1.96,0.24,0.0639261
2,0.24,1.64804
0,0.26,1.00305
0.04,0.26,0.00609052
0.08,0.26,0.0121152
0.12,0.26,0.0181166
0.16,0.26,0.0241368
0.2,0.26,0.0302165
0.24,0.26,0.0363954
