x,y,V
0.65,0.55,25.1235
0.7,0.55,27.085
0.75,0.55,29.0707
0.8,0.55,31.0849
0.85,0.55,33.1319
0.9,0.55,35.2155
0.95,0.55,37.3397
1,0.55,39.508
1.05,0.55,41.7239
1.1,0.55,43.9904
1.15,0.55,46.3104
1.2,0.55,48.6864
1.25,0.55,51.1208
1.3,0.55,53.6154
1.35,0.55,56.1716
1.4,0.55,58.7904
1.45,0.55,61.4722
1.5,0.55,64.2167
1.55,0.55,67.0228
1.6,0.55,69.8882
1.65,0.55,72.8094
1.7,0.55,75.7813
1.75,0.55,78.7963
1.8,0.55,81.8446
1.85,0.55,84.9128
1.9,0.55,87.9833
1.95,0.55,91.0343
2,0.55,94.0384
0,0.6,1
0.05,0.6,2.15824
0.1,0.6,4.30933
0.15,0.6,6.44825
0.2,0.6,8.57192
0.25,0.6,10.6794
0.3,0.6,12.7718
0.35,0.6,14.8515
0.4,0.6,16.9223
0.45,0.6,18.9887
0.5,0.6,21.0556
0.55,0.6,23.1281
0.6,0.6,25.2116
0.65,0.6,27.3113
0.7,0.6,29.4325
0.75,0.6,31.5802
0.8,0.6,33.7592
0.85,0.6,35.9743
0.9,0.6,38.23
0.95,0.6,40.5305
1,0.6,42.8798
1.05,0.6,45.2817
1.1,0.6,47.7398
1.15,0.6,50.2571
1.2,0.6,52.8367
1.25,0.6,55.4811
1.3,0.6,58.1924
1.35,0.6,60.9724
1.4,0.6,63.8224
1.45,0.6,66.7429
1.5,0.6,69.7338
1.55,0.6,72.7944
1.6,0.6,75.9224
1.65,0.6,79.1144
1.7,0.6,82.3654
1.75,0.6,85.6678
1.8,0.6,89.0114
1.85,0.6,92.3821
1.9,0.6,95.7618
1.95,0.6,99.1265
2,0.6,102.447
0,0.65,1
0.05,0.65,2.35313
0.1,0.65,4.69561
0.15,0.65,7.02003
0.2,0.65,9.32224
0.25,0.65,11.6013
0.3,0.65,13.8589
0.35,0.65,16.0987
0.4,0.65,18.3257
0.45,0.65,20.5455
0.5,0.65,22.7641
0.55,0.65,24.9877
0.6,0.65,27.2226
0.65,0.65,29.4748
0.7,0.65,31.7503
0.75,0.65,34.0546
0.8,0.65,36.3934
0.85,0.65,38.7717
0.9,0.65,41.1946
0.95,0.65,43.6668
1,0.65,46.1928
1.05,0.65,48.7766
1.1,0.65,51.4222
1.15,0.65,54.1333
1.2,0.65,56.913
1.25,0.65,59.7642
1.3,0.65,62.6895
1.35,0.65,65.691
1.4,0.65,68.7703
1.45,0.65,71.9283
1.5,0.65,75.1654
1.55,0.65,78.4809
1.6,0.65,81.8734
1.65,0.65,85.3398
1.7,0.65,88.8755
1.75,0.65,92.4736
1.8,0.65,96.1243
1.85,0.65,99.814
1.9,0.65,103.524
1.95,0.65,107.23
2,0.65,110.899
0,0.7,1
0.05,0.7,2.55756
0.1,0.7,5.09878
0.15,0.7,7.61281
0.2,0.7,10.0944
0.25,0.7,12.5431
0.3,0.7,14.9623
0.35,0.7,17.3571
0.4,0.7,19.7344
0.45,0.7,22.1013
0.5,0.7,24.4652
0.55,0.7,26.8335
0.6,0.7,29.2135
0.65,0.7,31.6119
0.7,0.7,34.0355
0.75,0.7,36.4907
0.8,0.7,38.9835
0.85,0.7,41.5195
0.9,0.7,44.1044
0.95,0.7,46.7433
1,0.7,49.441
1.05,0.7,52.2021
1.1,0.7,55.031
1.15,0.7,57.9315
