x,y,V
0.66,0.06,1.07024
0.68,0.06,1.07274
0.7,0.06,1.07527
0.72,0.06,1.07783
0.74,0.06,1.08041
0.76,0.06,1.08302
0.78,0.06,1.08565
0.8,0.06,1.08831
0.82,0.06,1.091
0.84,0.06,1.09371
0.86,0.06,1.09645
0.88,0.06,1.0992
0.9,0.06,1.10198
0.92,0.06,1.10478
0.94,0.06,1.1076
0.96,0.06,1.11044
0.98,0.06,1.1133
1,0.06,1.11616
1.02,0.06,1.11904
1.04,0.06,1.12193
1.06,0.06,1.12483
1.08,0.06,1.12773
1.1,0.06,1.13064
1.12,0.06,1.13354
1.14,0.06,1.13644
1.16,0.06,1.13933
1.18,0.06,1.1422
1.2,0.06,1.14506
1.22,0.06,1.1479
1.24,0.06,1.15071
1.26,0.06,1.15349
1.28,0.06,1.15623
1.3,0.06,1.15893
1.32,0.06,1.16157
1.34,0.06,1.16416
1.36,0.06,1.16669
1.38,0.06,1.16914
1.4,0.06,1.17151
1.42,0.06,1.17379
1.44,0.06,1.17598
1.46,0.06,1.17805
1.48,0.06,1.18001
1.5,0.06,1.18183
1.52,0.06,1.18351
1.54,0.06,1.18504
1.56,0.06,1.18639
1.58,0.06,1.18757
1.6,0.06,1.18855
1.62,0.06,1.18931
1.64,0.06,1.18985
1.66,0.06,1.19014
1.68,0.06,1.19016
1.7,0.06,1.18989
1.72,0.06,1.18932
1.74,0.06,1.18842
1.76,0.06,1.18716
1.78,0.06,1.18551
1.8,0.06,1.18345
1.82,0.06,1.18094
1.84,0.06,1.17794
1.86,0.06,1.1744
1.88,0.06,1.17027
1.9,0.06,1.16548
1.92,0.06,1.15995
1.94,0.06,1.15356
1.96,0.06,1.14616
1.98,0.06,1.13757
2,0.06,1.1275
0,0.07,1
0.02,0.07,1.00225
0.04,0.07,1.0045
0.06,0.07,1.00675
0.08,0.07,1.00901
0.1,0.07,1.01128
0.12,0.07,1.01355
0.14,0.07,1.01583
0.16,0.07,1.01811
0.18,0.07,1.02041
0.2,0.07,1.02273
0.22,0.07,1.02505
0.24,0.07,1.0274
0.26,0.07,1.02975
0.28,0.07,1.03213
0.3,0.07,1.03452
0.32,0.07,1.03694
0.34,0.07,1.03937
0.36,0.07,1.04183
0.38,0.07,1.04431
0.4,0.07,1.04682
0.42,0.07,1.04935
